mentions_count,tone_avg,tone_std,source_index,person_index
42,1.075,0.352,13,1
39,0.998,0.473,13,0
28,-0.511,0.883,14,8
23,1.267,0.544,11,0
20,-2.906,0.628,5,3
17,2.196,0.345,7,2
16,-3.209,0.862,5,6
15,1.216,0.060,13,5
15,-3.056,0.503,3,3
14,-3.167,1.857,5,4
14,-0.395,3.725,0,25
13,0.767,1.263,11,5
13,1.431,0.000,11,1
13,1.229,0.054,13,2
12,1.206,0.063,13,21
12,1.829,0.576,13,12
11,0.756,0.264,7,0
10,-3.401,0.018,0,3
10,-2.986,1.057,0,6
9,-2.711,1.621,3,4
9,-3.106,2.719,5,7
9,-1.713,1.702,3,7
9,1.632,1.227,3,2
9,2.398,0.221,13,22
9,1.857,0.552,9,12
8,1.431,0.000,11,17
8,2.014,0.350,3,1
8,-4.953,1.117,0,7
8,1.926,0.770,0,2
8,-3.831,0.000,5,15
8,-3.824,0.008,3,15
8,-0.140,1.607,2,9
8,-3.994,0.240,3,6
8,-2.696,0.000,3,16
7,-1.900,0.164,0,18
7,3.018,0.045,9,14
7,2.164,0.390,5,2
7,0.453,0.715,13,27
7,0.580,0.860,11,27
6,-1.838,0.000,5,18
6,-2.106,0.755,3,20
6,1.888,0.000,14,14
6,-4.583,0.008,5,10
6,-4.560,0.000,0,10
6,-4.545,0.000,3,10
6,1.071,0.456,13,17
6,-2.699,0.850,3,13
6,-4.065,0.000,2,3
6,-5.882,0.000,12,11
6,-5.508,0.010,7,11
6,-6.149,0.010,5,19
6,-6.158,0.000,0,19
6,-6.149,0.010,3,19
6,2.215,2.021,9,0
5,-10.245,0.000,12,10
5,-5.208,2.330,0,4
5,-0.926,0.688,7,4
5,2.136,0.406,5,1
5,-2.941,0.774,5,13
5,-0.408,0.000,1,7
5,1.431,0.000,11,2
5,-2.949,0.739,5,24
5,-2.270,1.064,3,24
5,-3.431,0.000,1,3
5,1.431,0.000,11,16
4,-1.987,0.298,3,18
4,-2.350,0.844,3,23
4,-2.336,0.830,5,20
4,2.320,0.195,11,14
4,2.394,0.812,12,29
4,1.431,0.000,11,21
4,1.826,0.009,3,17
4,-3.235,0.193,0,13
4,-6.497,0.000,5,26
4,-6.351,0.150,0,26
4,-6.452,0.034,3,26
4,2.113,0.505,12,22
4,-3.146,0.129,0,24
4,-6.825,0.000,8,11
4,-3.817,0.000,0,15
4,1.431,0.000,11,9
4,1.134,0.000,13,16
3,-2.575,0.830,5,23
3,-1.241,0.000,11,28
3,-1.869,0.434,3,28
3,2.398,0.255,13,14
3,-4.065,0.463,2,4
3,0.257,0.778,8,5
3,2.489,0.000,11,22
3,-5.743,0.000,1,11
3,1.175,0.071,13,9
3,0.671,0.000,8,0
3,4.074,0.000,14,0
2,-3.069,0.011,0,23
2,2.100,0.000,12,23
2,-0.864,0.000,7,23
2,-2.955,0.000,14,28
2,-0.589,0.000,7,28
2,-3.069,0.011,0,20
2,0.677,0.000,6,20
2,-1.241,0.000,11,20
2,3.728,0.167,0,29
2,1.883,0.092,11,29
2,-1.241,0.000,11,4
2,0.647,0.306,7,5
2,1.839,0.000,5,17
2,2.581,0.000,0,1
2,0.677,0.000,6,13
2,-1.241,0.000,11,13
2,0.683,0.082,8,2
2,0.645,0.000,2,2
2,1.913,0.000,14,2
2,-6.606,0.000,1,26
2,-5.323,0.000,9,11
2,-5.426,0.000,14,11
2,3.675,0.000,0,9
2,0.863,0.000,7,9
2,0.490,4.505,3,9
2,-4.569,0.000,8,6
2,1.415,0.000,1,0
1,-1.176,,6,18
1,-3.797,,2,23
1,-1.241,,11,23
1,-1.617,,5,28
1,0.677,,6,28
1,-4.599,,2,28
1,-2.955,,14,20
1,-0.589,,7,20
1,-0.752,,7,14
1,4.790,,1,29
1,3.846,,5,29
1,3.640,,8,29
1,3.469,,14,29
1,3.178,,3,29
1,-2.955,,14,4
1,1.415,,1,5
1,-0.233,,9,5
1,1.299,,10,5
1,-2.500,,12,5
1,1.913,,14,5
1,0.790,,7,1
1,-3.431,,1,13
1,-2.955,,14,13
1,-0.589,,7,13
1,0.166,,9,2
1,-3.077,,2,24
1,0.000,,11,12
1,3.675,,5,9
1,0.671,,8,9
1,-2.500,,12,6
1,0.741,,8,16
1,-4.451,,0,16
1,0.863,,7,16
