mentions_count,tone_avg,tone_std,source_index,person_index
490,-0.677,3.278,0,4
368,-2.692,1.619,5,0
359,-2.737,1.728,3,0
354,-2.826,1.658,0,0
208,-2.007,1.521,5,2
206,-1.896,1.326,0,2
195,-2.799,1.220,2,0
189,-0.929,2.464,13,14
161,-4.496,0.711,5,10
159,-1.807,1.243,3,2
150,-2.747,2.140,3,1
148,-2.778,2.115,5,1
127,-2.881,1.851,12,3
125,-2.473,2.170,0,1
124,-4.146,1.642,3,10
99,-3.305,2.006,7,3
96,-2.433,1.666,3,5
96,-2.356,2.541,12,1
93,-1.839,1.390,0,7
89,0.298,2.725,5,15
85,-1.732,1.503,5,7
82,-2.251,1.495,2,2
78,-3.446,2.043,10,3
75,0.069,1.453,3,8
74,-0.881,1.462,2,8
71,-3.629,1.795,2,1
70,-3.640,1.340,13,3
69,-2.368,2.096,5,5
68,-1.714,1.469,3,7
67,0.104,1.894,5,9
64,-2.183,2.528,2,5
64,-0.754,1.090,5,17
64,0.148,1.765,5,8
62,-2.424,2.474,10,1
61,-3.118,2.441,7,1
60,-2.276,1.530,12,5
60,-2.404,2.706,13,1
58,-2.377,2.017,0,5
58,-2.183,0.916,12,6
57,-3.242,1.708,0,6
57,0.229,1.494,9,12
57,-2.320,1.944,5,26
57,-3.850,1.286,11,3
56,-0.362,1.565,0,8
54,-0.252,3.232,3,15
53,-3.358,1.570,3,6
53,0.202,1.817,13,12
53,-1.058,1.449,3,17
52,-3.172,2.028,1,1
52,-1.937,1.598,5,19
51,-1.637,1.371,0,19
51,-2.860,1.166,5,16
51,-3.052,1.311,3,16
50,-3.912,1.492,5,6
50,-0.076,1.331,11,12
50,0.549,1.371,3,9
49,-2.445,0.916,2,6
48,-3.276,2.412,8,1
46,-2.708,1.943,3,11
45,-2.744,2.209,5,11
44,-1.938,1.362,3,19
44,-2.563,0.805,2,16
43,-3.147,1.335,0,16
42,-3.495,2.640,9,1
42,-6.718,1.479,5,27
42,-0.892,1.067,0,17
42,-3.195,2.137,0,11
40,-2.772,2.704,11,1
40,-3.653,2.309,5,25
40,-0.701,2.461,5,22
37,-3.400,2.103,3,25
36,-6.475,1.449,0,27
36,-6.435,1.760,3,27
36,-1.149,2.423,0,22
35,-2.770,1.951,0,25
35,-2.234,1.355,12,11
34,-1.363,5.200,0,15
34,-1.119,1.976,3,22
33,-3.681,1.276,3,26
32,0.412,1.024,13,18
32,-4.101,1.122,0,26
31,-1.701,1.079,13,5
31,-1.816,1.199,11,5
31,-3.583,2.451,5,13
31,-3.142,2.547,7,13
31,-3.846,1.561,8,3
30,0.308,1.741,0,9
29,-3.515,2.126,7,20
29,-2.966,0.852,3,24
29,-2.717,1.252,1,0
28,-2.668,2.641,0,13
28,-2.768,2.343,7,6
28,-0.771,1.230,7,12
28,-0.475,1.784,13,9
28,-2.656,1.752,7,11
27,-3.391,2.520,3,13
27,-2.451,0.917,12,23
27,-0.187,2.788,2,15
27,-0.583,1.814,11,9
27,2.643,1.622,0,21
27,-3.567,1.140,9,3
24,-2.348,2.437,10,13
24,2.215,1.799,8,21
24,4.595,1.680,11,21
23,-2.481,2.371,10,6
22,-1.480,1.717,9,5
22,-4.621,0.248,5,23
22,-0.515,0.883,10,18
21,-4.588,2.069,2,25
21,-0.466,1.190,9,18
21,-1.760,1.265,7,2
20,-1.209,1.123,10,5
20,-3.209,1.431,2,13
20,-3.167,2.190,10,20
20,-2.850,1.336,1,2
20,-1.778,1.302,10,2
20,-3.624,0.143,11,2
19,-1.307,1.503,7,5
19,0.424,1.611,8,12
19,0.183,1.643,14,12
19,-2.197,1.515,2,7
19,-1.850,1.256,12,7
19,0.120,1.712,2,9
18,-1.978,0.723,8,6
18,-3.251,1.099,11,6
18,-0.555,0.970,10,12
18,-0.829,1.106,7,18
18,-1.869,1.720,13,24
18,0.145,1.794,7,9
18,3.791,0.865,13,21
17,-2.113,2.251,1,13
17,-1.859,0.371,8,23
17,-0.100,0.732,11,18
17,-3.625,1.542,0,20
17,-3.153,0.707,13,2
17,-1.110,1.491,12,9
17,1.776,1.684,3,21
17,-0.259,1.308,1,8
16,-2.359,0.109,10,23
16,-4.582,0.179,0,23
16,-3.164,1.517,7,23
16,-4.594,0.271,3,23
16,-3.296,3.163,14,1
16,-0.055,0.151,6,17
16,-3.269,2.211,1,11
16,-2.529,2.344,10,11
15,-3.210,2.413,12,20
15,-1.237,1.479,9,24
15,-2.250,1.851,12,24
15,1.798,1.336,5,21
15,0.010,0.396,1,17
14,0.905,0.945,12,12
14,-1.869,1.256,2,19
14,-2.520,1.139,5,24
14,-2.075,2.385,11,24
14,-3.763,1.781,1,3
13,-3.193,2.496,12,13
13,-0.421,1.372,3,18
13,-4.350,1.183,3,20
13,0.555,1.834,10,9
12,-4.587,2.887,8,13
