mentions_count,tone_avg,tone_std,source_index,person_index
12,-4.791,0.904,3,0
12,-2.617,3.230,0,14
12,-0.525,0.000,3,7
10,4.259,0.000,1,23
10,0.326,0.000,2,21
10,0.222,0.234,0,1
10,0.000,0.000,3,1
9,-3.939,0.806,0,2
9,-3.841,1.289,3,2
8,-1.803,0.005,3,9
8,-4.920,0.737,5,0
8,-4.741,0.999,5,2
8,-0.525,0.000,3,18
7,-7.088,2.236,0,5
7,-4.756,1.040,0,13
6,-6.296,1.244,12,6
6,-2.276,2.314,0,26
6,-2.877,0.939,3,11
6,-7.280,0.061,5,4
6,-8.378,0.283,0,4
6,-1.868,1.581,13,12
6,-2.418,0.963,11,12
6,-3.371,1.693,12,3
6,-2.752,0.025,10,19
6,-2.725,0.005,7,19
6,-3.996,0.051,10,16
6,-4.068,0.140,7,16
6,-2.730,0.155,3,25
6,0.955,0.101,3,8
6,-0.280,0.000,0,7
5,-2.355,0.389,10,0
5,-2.724,0.912,10,6
5,-2.721,0.905,7,6
5,-1.614,1.221,13,3
5,-4.442,1.366,11,3
5,0.000,0.000,5,1
4,-1.789,0.000,0,9
4,-3.921,1.337,9,0
4,-5.764,0.259,0,0
4,-3.122,0.004,5,11
4,-6.842,0.000,2,4
4,0.222,0.257,0,20
4,0.000,0.000,3,20
4,-8.578,3.312,5,5
4,-1.230,1.420,13,22
4,-1.919,0.330,12,22
4,-5.963,0.000,5,15
4,-6.080,0.456,0,15
4,-6.475,0.000,3,15
4,-0.280,0.000,0,18
4,0.104,0.372,5,10
4,-5.963,0.000,5,17
4,-6.080,0.456,0,17
4,-6.475,0.000,3,17
3,-3.869,1.402,13,0
3,-4.409,1.294,11,0
3,-4.780,0.666,7,0
3,-2.284,0.000,13,27
3,-2.278,0.000,11,27
3,-2.747,0.830,0,11
3,-7.563,0.000,3,4
3,-6.165,2.394,3,5
3,1.245,0.000,13,10
3,-1.429,0.000,5,24
3,-0.909,0.000,0,24
3,-1.329,0.000,3,24
3,-2.941,0.000,5,25
3,0.871,0.000,5,8
3,0.704,0.000,0,8
3,1.038,0.000,2,8
2,-1.814,0.000,2,9
2,-3.880,1.765,2,0
2,-2.775,0.213,14,0
2,-0.142,1.987,13,6
2,0.000,0.000,5,20
2,-3.270,0.000,10,3
2,-5.305,0.000,2,3
2,-3.266,0.000,7,3
2,-7.643,0.000,1,5
2,-3.865,0.000,11,22
2,-3.611,0.000,5,13
2,-3.400,0.000,3,13
2,-0.216,0.000,0,10
2,0.217,0.000,3,10
2,-3.824,5.408,12,1
1,-4.770,,12,0
1,-1.279,,9,27
1,-2.525,,12,27
1,-4.119,,1,26
1,-3.951,,5,26
1,-3.924,,3,26
1,-7.531,,9,4
1,-6.601,,13,4
1,-6.867,,14,4
1,-6.579,,11,4
1,-1.792,,1,3
1,-3.000,,3,3
1,-1.814,,2,2
1,-5.263,,8,5
1,-4.828,,6,5
1,-5.199,,7,13
1,-0.629,,10,10
1,0.000,,8,10
1,0.000,,14,10
1,-2.901,,10,1
1,-2.896,,7,1
