mentions_count,tone_avg,tone_std,source_index,person_index
49,-0.568,1.957,7,0
43,-0.407,1.089,3,1
38,-0.372,1.847,10,0
35,-1.329,1.654,5,1
34,-2.782,0.433,5,2
34,-1.604,0.604,3,2
32,-0.664,1.709,3,0
31,0.227,0.580,0,1
30,-1.649,0.010,0,2
28,-1.881,2.336,1,0
26,0.111,2.020,0,0
23,-0.803,4.480,0,6
22,-0.586,1.298,5,0
20,-2.477,1.409,3,8
18,-1.267,1.483,3,16
18,-2.955,1.747,10,14
17,0.213,1.121,12,1
16,-3.636,3.110,7,18
16,-5.159,0.000,3,4
15,-0.871,1.515,12,0
15,-2.466,0.000,6,2
14,-1.227,0.987,7,12
13,-1.047,1.409,5,3
12,-0.561,0.819,10,29
12,-7.333,0.000,3,10
11,-0.200,1.402,3,3
11,-1.405,1.158,5,15
11,-0.736,1.863,7,5
11,-4.858,0.296,5,4
10,-5.159,0.000,3,9
10,-0.166,2.119,3,27
9,0.809,0.129,0,3
9,1.173,3.136,6,0
9,-1.307,0.140,8,1
8,-4.946,0.525,5,17
8,-4.864,0.000,1,10
7,-3.722,0.000,3,17
7,0.667,0.000,6,3
7,-3.336,2.430,3,15
7,2.933,0.000,0,26
7,2.139,0.000,3,26
7,-2.497,0.101,9,1
7,-4.915,1.465,3,22
7,-2.066,0.000,1,25
7,-4.857,0.000,0,4
7,-4.958,0.981,5,7
7,-4.417,1.554,3,7
6,-1.649,0.011,0,21
6,-1.477,0.007,3,21
6,0.339,2.267,10,5
6,0.980,0.002,0,11
6,3.892,0.310,7,11
6,-0.830,1.204,8,0
6,-0.875,0.003,14,1
6,-3.993,0.000,0,19
6,-4.280,3.310,5,22
5,-4.685,0.000,5,9
5,-4.857,0.000,0,9
5,0.096,1.278,12,5
5,-4.403,0.373,5,19
5,-3.606,0.011,3,19
5,-4.450,0.970,5,20
5,0.658,0.527,0,23
4,-1.828,1.583,10,12
4,1.041,2.071,1,11
4,-2.043,0.003,5,28
4,-2.166,0.018,0,28
4,-1.202,0.007,3,28
4,-1.754,0.625,1,1
4,-4.584,0.089,3,20
4,1.862,0.800,5,24
4,1.902,0.003,0,24
4,1.124,1.297,6,24
4,-5.023,1.189,0,7
3,0.000,0.000,2,3
3,-2.466,0.000,6,21
3,-0.840,6.477,5,27
3,0.647,1.447,1,5
3,-1.479,0.349,8,5
3,-1.179,2.425,9,0
3,3.081,0.399,9,13
3,0.881,0.314,10,13
3,0.000,0.000,8,13
3,-1.028,0.707,12,13
3,0.598,0.068,7,13
3,0.980,0.002,0,25
3,-3.050,0.000,6,20
3,-2.066,0.000,1,23
3,-0.574,0.792,5,23
3,-0.330,0.745,3,23
2,-1.147,0.000,12,17
2,-2.066,0.000,1,3
2,-0.396,0.898,4,3
2,-0.875,0.004,14,5
2,0.288,0.000,5,11
2,0.483,0.000,3,11
2,2.479,0.000,14,13
2,3.289,0.000,11,13
2,0.999,0.004,10,1
2,2.632,0.000,0,22
2,-0.226,0.726,5,25
2,-0.006,0.690,3,25
2,-2.158,0.000,1,20
2,-5.545,0.016,0,20
2,2.784,0.000,3,24
1,-0.968,,5,12
1,-1.307,,8,12
1,-0.619,,7,1
1,0.265,,6,23
1,-2.454,,8,7
1,-5.952,,4,7
