mentions_count,tone_avg,tone_std,source_index,person_index
20,-2.008,1.109,0,0
18,-3.483,1.097,3,0
17,-3.513,1.005,5,0
14,1.656,0.942,3,14
12,1.573,0.998,3,21
12,-1.561,0.000,1,12
12,1.573,0.998,3,20
12,-5.226,0.030,5,2
12,-2.280,0.000,0,18
10,-3.898,1.160,5,1
10,-1.461,0.000,5,3
10,-0.873,0.000,3,3
10,-6.283,0.007,0,2
10,-6.101,1.386,3,7
10,-7.384,0.000,5,5
10,-7.976,0.008,3,5
9,-2.181,1.115,0,1
8,-3.295,0.000,0,26
8,-0.727,0.000,0,3
8,-4.065,0.000,5,9
8,-3.253,0.059,5,4
8,-5.141,2.113,0,7
7,-3.862,0.110,3,4
6,-0.979,0.098,3,27
6,-1.831,0.119,7,25
6,0.000,0.000,0,13
6,-4.392,1.293,3,1
6,-1.849,1.049,10,8
6,-0.666,1.550,7,8
6,-5.322,0.024,0,17
6,-5.846,0.000,3,2
6,-5.226,0.032,5,16
6,-1.332,0.006,0,24
6,-1.233,0.002,0,4
5,-2.110,0.111,10,6
5,1.529,0.000,6,6
5,-1.862,0.103,7,6
5,-4.841,1.819,5,7
5,-7.105,0.000,0,5
4,-2.130,0.117,10,25
4,-4.211,0.000,6,1
4,-4.062,0.000,5,15
4,-3.657,0.006,0,15
4,-4.888,0.288,3,15
4,-6.283,0.008,0,16
4,-1.309,0.000,1,24
4,-4.062,0.000,5,11
4,-3.657,0.006,0,11
4,-4.888,0.288,3,11
4,0.000,0.000,5,6
4,-0.904,0.000,3,6
4,-1.449,0.000,0,9
4,-3.571,0.000,3,9
4,-3.150,0.000,5,19
4,-3.082,0.000,0,19
4,-3.544,0.000,3,19
4,-0.772,0.000,1,4
3,-0.321,0.000,5,27
3,-5.986,0.000,5,17
3,-6.705,0.000,3,17
3,-5.846,0.000,3,16
3,0.848,0.071,13,22
3,0.847,0.071,11,22
3,-2.305,0.000,6,4
3,-1.586,0.410,0,10
2,-9.453,0.000,2,26
2,-2.388,1.168,9,29
2,-1.795,0.002,10,29
2,-1.759,0.810,12,13
2,-2.588,0.000,1,8
2,-3.797,0.000,5,8
2,-3.140,0.000,0,8
2,-4.618,0.000,3,8
2,-2.782,1.011,9,23
2,-1.600,0.004,10,23
2,-1.524,0.000,7,23
2,-3.288,0.000,1,15
2,-3.288,0.000,1,11
2,-4.211,0.000,6,0
2,0.806,0.000,14,22
2,1.092,0.000,7,22
2,0.993,0.003,0,28
2,-2.322,2.956,12,28
2,-2.265,0.004,7,28
2,-2.928,0.357,5,10
2,-1.600,0.004,10,10
2,-1.524,0.000,7,10
2,-2.924,0.896,3,10
1,-0.667,,8,29
1,-1.007,,13,29
1,-1.582,,14,29
1,-1.592,,11,29
1,-2.361,,7,29
1,-2.703,,9,13
1,-2.695,,8,13
1,-1.863,,2,13
1,-2.910,,13,13
1,-2.910,,14,13
1,-2.926,,11,13
1,-4.709,,5,12
1,-3.409,,0,12
1,-5.544,,3,12
1,-2.935,,9,8
1,-1.187,,12,8
1,-1.600,,1,23
1,-2.073,,8,23
1,-1.632,,13,23
1,-1.628,,14,23
1,-1.636,,11,23
1,-0.813,,2,11
1,1.550,,0,6
1,-2.614,,2,9
1,-2.907,,12,22
1,-1.493,,9,28
1,-2.370,,10,28
1,-1.370,,3,28
1,-1.600,,1,10
1,-2.067,,9,10
1,-2.073,,8,10
1,-1.632,,13,10
1,-1.628,,14,10
1,-1.636,,11,10
