mentions_count,tone_avg,tone_std,source_index,person_index
128,-0.815,0.066,5,0
64,-0.783,0.000,3,0
16,-1.249,1.910,3,4
16,-3.336,1.063,3,2
15,-1.080,0.000,5,13
15,-2.589,1.726,5,2
14,-1.660,1.104,5,4
14,-2.603,2.012,7,8
14,-2.923,0.049,3,3
13,-2.499,2.055,7,10
13,-2.517,2.931,3,15
13,-2.499,2.055,7,14
12,-2.131,1.779,3,6
12,0.077,1.769,0,17
11,-2.148,1.548,5,6
11,-2.087,1.068,5,3
11,-1.448,1.899,0,3
10,-0.935,1.984,0,2
10,-2.954,0.019,5,5
10,-3.109,0.006,3,5
9,-2.010,0.421,7,1
9,-6.638,0.756,5,9
8,-2.750,2.109,10,10
8,-6.727,0.040,5,7
8,-7.005,0.096,3,7
8,-2.750,2.109,10,8
8,-1.604,0.641,5,1
8,0.203,1.443,0,1
8,-2.065,0.581,3,1
8,-0.815,0.070,5,19
8,-2.257,0.016,0,5
8,-0.074,0.733,3,25
6,-6.719,0.005,0,7
6,-5.302,0.457,0,9
6,-6.181,0.685,3,9
6,-6.829,0.539,5,12
6,-5.302,0.457,0,12
6,-6.181,0.685,3,12
5,0.137,1.298,3,11
5,-2.050,0.140,9,21
4,-1.550,1.612,5,22
4,-0.551,2.796,3,22
4,-0.249,0.288,1,1
4,-0.783,0.000,3,19
4,-6.727,0.043,5,20
4,-6.719,0.006,0,20
4,-7.005,0.104,3,20
4,-2.954,0.021,5,23
4,-2.257,0.018,0,23
4,-3.109,0.006,3,23
3,-2.721,1.615,7,22
3,-3.431,0.656,10,1
3,0.552,1.144,13,1
3,0.547,1.138,14,1
3,-1.539,0.365,5,18
3,0.583,1.005,0,18
3,-1.779,0.315,3,18
3,-0.804,0.000,5,11
3,-3.831,0.612,14,11
3,-1.829,0.000,7,25
3,-0.847,0.000,2,21
3,-4.586,0.000,7,21
2,-1.351,0.000,8,1
2,-1.028,1.021,12,1
2,-0.499,0.000,1,18
2,-6.829,0.696,5,27
2,-5.556,0.000,3,27
2,-3.454,1.471,9,11
2,-4.277,0.622,10,11
2,-1.501,0.000,5,16
2,-2.064,0.000,0,16
2,-1.613,0.000,3,16
2,-1.501,0.000,5,24
2,-4.895,0.000,13,24
2,-4.895,0.000,14,24
2,-4.872,0.000,11,24
2,-1.613,0.000,3,24
1,0.314,,10,22
1,-0.704,,9,1
1,0.680,,11,1
1,-1.750,,12,18
1,-4.000,,9,27
1,-4.029,,8,27
1,-4.885,,0,27
1,-3.834,,13,27
1,-3.846,,14,27
1,-3.846,,11,27
1,-2.614,,8,11
1,-1.467,,0,11
1,-4.193,,13,11
1,-4.193,,11,11
1,-4.615,,7,11
1,-4.859,,9,16
1,-4.859,,8,16
1,-4.895,,13,16
1,-2.854,,12,16
1,-4.895,,14,16
1,-4.872,,11,16
1,-3.270,,1,26
1,-3.546,,9,26
1,-3.968,,10,26
1,-3.887,,8,26
1,-2.724,,0,26
1,-3.416,,13,26
1,-3.736,,12,26
1,-3.406,,14,26
1,-3.427,,11,26
1,-3.922,,7,26
1,-2.064,,0,24
1,-1.864,,0,21
