mentions_count,tone_avg,tone_std,source_index,person_index
72,-4.340,3.074,5,2
53,-1.562,1.784,7,1
41,-1.080,2.340,10,1
34,-5.818,2.160,5,4
30,-3.863,0.028,5,0
29,-3.645,0.000,1,0
22,-3.339,0.186,3,0
20,-1.002,2.084,5,9
20,-6.562,0.005,5,3
18,-3.243,0.014,0,0
16,-5.432,1.949,3,17
13,-5.089,1.367,5,5
12,-2.184,0.227,5,8
12,-2.157,0.017,3,8
12,-1.179,1.377,7,11
12,-1.205,0.009,7,20
12,-0.743,0.021,10,26
12,-0.743,0.021,10,29
12,-4.798,1.164,3,5
12,-1.179,1.377,7,10
11,-4.078,0.454,3,6
10,-4.150,0.006,0,3
10,-7.176,0.000,3,3
10,-4.101,0.009,0,6
9,1.348,0.168,5,14
9,-1.548,2.542,7,19
8,-7.098,3.082,5,7
8,-0.929,1.540,7,25
8,1.023,0.202,3,14
8,-4.514,0.004,5,6
8,-0.990,0.916,10,11
8,-0.990,0.916,10,10
8,-1.080,0.006,0,12
8,-3.979,0.022,5,23
8,1.664,0.000,10,16
8,1.465,0.000,7,16
7,-9.078,3.874,0,7
6,-5.354,3.129,3,7
6,-3.050,2.961,3,13
6,-3.865,0.030,5,15
6,-3.865,0.030,5,18
6,-5.180,0.016,0,5
6,-3.198,2.606,5,12
6,-1.686,2.937,10,19
5,-2.769,2.464,3,12
4,-4.285,0.003,0,28
4,-4.202,0.003,3,28
4,-1.504,0.825,10,25
4,-2.179,0.006,5,13
4,-3.243,0.015,0,15
4,-3.339,0.210,3,15
4,-2.179,0.006,5,21
4,-1.639,0.116,3,21
4,-4.021,0.000,1,24
4,-3.147,0.000,10,24
4,-2.929,0.000,7,24
4,-3.243,0.015,0,18
4,-3.339,0.210,3,18
4,-3.606,0.000,1,22
4,-4.285,0.003,0,22
4,-4.202,0.003,3,22
4,-6.054,0.118,5,27
4,-5.297,0.105,0,27
4,-5.859,0.212,3,27
4,-3.780,0.000,0,23
3,-3.645,0.000,1,15
3,-1.343,0.000,10,20
2,-3.606,0.000,1,28
2,-4.794,0.000,5,28
2,-3.778,0.000,6,7
2,-1.744,0.276,12,7
2,-1.626,0.513,7,7
2,-5.051,0.000,2,13
2,-2.804,0.000,12,13
2,-3.645,0.000,1,18
2,-4.794,0.000,5,22
2,-4.021,0.000,1,23
1,-2.304,,2,7
1,-2.449,,10,13
1,0.000,,8,13
1,-1.500,,0,13
1,-2.393,,7,13
1,-3.084,,9,21
1,-3.509,,8,21
1,-1.500,,0,21
1,-4.943,,13,21
1,-4.924,,14,21
1,-4.887,,11,21
