mentions_count,tone_avg,tone_std,source_index,person_index
29,-1.730,1.873,0,0
26,2.453,2.316,0,2
25,-2.446,1.785,0,1
24,-6.151,0.182,0,5
23,0.201,3.557,0,7
23,-1.037,1.507,3,0
21,-1.668,1.613,3,1
16,-5.575,0.000,0,3
16,-0.269,0.143,5,0
15,-0.402,1.235,13,0
12,-5.795,0.062,0,4
12,-4.577,0.007,3,6
11,-2.044,0.000,13,20
11,-0.533,1.504,11,0
10,-2.402,1.176,12,23
10,-6.154,0.014,5,3
10,1.117,0.000,12,22
10,-2.972,1.914,12,8
9,-6.735,1.385,3,11
9,-1.980,3.754,13,1
9,-5.492,0.269,3,4
9,-2.427,0.000,10,13
9,-2.331,0.060,2,0
8,1.216,1.671,2,2
8,-3.070,0.939,1,1
8,-5.835,0.045,5,4
8,-2.503,0.000,7,13
8,-3.123,1.419,1,0
8,-3.240,2.399,10,0
8,-1.747,1.003,12,0
7,2.748,1.755,7,2
7,-0.425,0.000,5,1
7,-2.387,0.096,2,1
7,-4.862,0.000,5,6
6,-0.178,0.099,5,26
6,-7.582,1.953,5,11
6,2.761,1.389,5,2
6,-0.703,2.107,11,1
6,-5.378,0.600,3,3
6,-4.545,0.000,0,6
6,-2.632,0.005,5,21
6,-1.167,0.659,5,14
6,-2.986,2.648,7,0
5,-0.218,3.227,0,12
5,-1.227,1.160,13,25
5,-6.602,1.657,0,11
5,3.084,1.191,3,2
5,-2.945,2.017,12,9
5,-2.747,1.883,10,10
5,-2.794,1.858,7,10
5,2.187,0.000,13,24
5,2.192,0.000,11,24
5,-6.791,0.214,0,16
4,0.566,3.146,3,12
4,-0.222,0.086,0,29
4,0.068,0.950,13,9
4,-0.222,0.086,0,17
4,-5.963,0.000,5,5
4,-0.467,0.000,1,10
4,-4.187,0.070,10,28
4,-4.226,0.164,7,28
4,0.068,0.950,13,8
4,-6.250,0.000,5,16
4,-6.550,0.009,3,16
4,-6.383,1.700,3,15
4,-1.456,0.000,5,18
4,-1.420,0.197,0,18
4,-1.444,0.002,3,18
3,0.000,0.000,8,12
3,0.149,0.515,3,29
3,-5.132,3.482,1,25
3,-0.269,0.000,3,26
3,3.028,1.054,10,2
3,-2.951,0.601,12,1
3,0.292,0.000,11,9
3,-0.193,0.096,5,17
3,-0.255,0.185,3,17
3,0.292,0.000,11,8
3,-2.547,0.000,3,21
3,-3.020,2.022,10,19
3,-3.072,2.004,7,19
3,-7.582,2.183,5,15
3,-6.384,1.761,0,15
3,-2.094,0.931,2,14
3,-1.512,0.903,3,14
2,-4.187,0.086,10,12
2,-4.226,0.201,7,12
2,-0.138,0.000,5,29
2,-2.427,0.000,10,1
2,-2.365,0.000,6,1
2,-3.355,2.340,9,9
2,-2.857,0.000,0,9
2,-3.673,0.000,2,9
2,-1.998,0.420,14,9
2,-2.653,0.000,12,17
2,-1.081,0.567,14,10
2,-1.451,1.391,11,10
2,-2.857,0.000,0,8
2,-3.753,0.047,0,27
2,-2.490,0.000,2,27
2,-2.463,2.391,3,27
2,-0.467,0.000,1,19
2,-1.255,0.863,13,19
2,-1.541,1.263,11,19
2,-9.880,0.000,12,15
2,-2.041,0.000,0,14
2,-1.721,0.206,9,0
2,-2.365,0.000,6,0
2,0.557,0.475,14,0
1,-5.009,,9,12
1,-2.653,,12,12
1,-0.467,,12,25
1,-8.117,,1,11
1,-4.922,,2,11
1,1.754,,1,2
1,2.279,,9,2
1,4.800,,6,2
1,-1.439,,1,9
1,-2.980,,5,9
1,-1.661,,8,9
1,-2.007,,7,9
1,-5.009,,9,10
1,-0.671,,8,10
1,-2.365,,6,10
1,-2.490,,2,10
1,-1.866,,13,10
1,-0.773,,3,10
1,-0.604,,12,28
1,-5.631,,10,6
1,3.365,,5,7
1,3.365,,3,7
1,-2.980,,5,8
1,-1.701,,9,8
1,-1.661,,8,8
1,-3.673,,2,8
1,-1.701,,14,8
1,-0.912,,10,21
1,-0.891,,7,21
1,-0.425,,5,27
1,-0.512,,13,27
1,0.221,,14,27
1,-8.117,,1,15
1,-3.576,,1,14
