mentions_count,tone_avg,tone_std,source_index,person_index
33,-3.432,2.023,5,3
28,-4.321,1.883,5,2
26,-1.784,2.578,10,7
25,-2.944,0.223,1,0
25,-2.392,2.910,10,8
25,-2.636,0.401,1,4
13,-1.832,1.208,7,9
12,-3.736,1.756,3,2
12,-1.148,0.003,5,11
12,-4.508,2.451,3,26
12,-2.199,4.246,0,22
12,-1.409,0.039,5,12
12,-1.540,0.048,5,1
12,-1.048,0.076,3,1
11,-1.645,1.062,5,17
10,-2.306,0.848,1,19
10,-4.474,0.000,3,10
9,-2.463,0.842,10,0
9,0.873,0.000,7,15
9,-3.103,0.020,1,18
9,-2.815,0.799,5,6
9,-2.893,0.611,3,6
8,-2.732,0.000,10,9
8,-2.009,1.706,7,23
8,-2.245,0.004,5,5
8,-1.348,0.000,0,5
8,-1.348,0.097,3,5
8,-0.732,0.099,5,16
8,-0.334,0.000,3,16
8,-1.540,0.049,5,14
8,-1.048,0.078,3,14
8,-3.735,0.262,7,20
8,-2.083,0.000,0,1
7,1.112,0.000,10,15
6,-5.679,0.176,0,13
6,-2.296,0.000,0,11
6,-2.582,0.365,5,0
6,-2.119,0.669,3,0
6,0.564,3.460,5,21
6,2.871,0.002,10,27
6,2.710,0.001,7,27
6,-2.944,1.325,5,24
6,-1.425,0.000,3,12
6,0.617,0.347,10,25
6,0.555,0.301,7,25
5,-1.050,0.607,7,0
5,0.989,3.446,3,21
5,-2.786,0.000,3,24
5,-1.033,0.080,3,17
5,-5.867,0.000,5,10
4,-5.480,0.052,5,13
4,-5.023,0.156,3,13
4,-3.076,0.000,1,5
4,-4.221,0.034,0,6
4,-3.617,0.018,10,20
4,-6.250,0.000,0,10
4,-8.271,0.000,11,1
3,-0.988,1.973,10,23
3,1.262,0.000,6,0
3,-9.375,0.000,14,1
2,-5.222,0.000,1,13
2,-3.567,0.006,0,0
2,-2.245,0.005,5,18
2,-1.348,0.000,0,18
2,-1.348,0.129,3,18
2,-1.702,0.007,5,4
2,-1.240,0.001,3,4
2,-1.702,0.007,5,19
2,-1.240,0.001,3,19
2,-5.455,0.000,1,20
1,-7.317,,2,13
1,-3.704,,7,13
1,-6.931,,9,23
1,-3.076,,1,11
1,-3.269,,12,0
1,1.724,,9,21
1,-4.082,,9,6
1,-4.082,,8,6
1,-4.044,,14,6
1,-0.779,,7,6
1,-2.190,,9,24
1,-0.741,,0,4
1,-0.741,,0,19
1,-8.297,,9,1
