mentions_count,tone_avg,tone_std,source_index,person_index
29,-4.906,1.296,12,0
25,-0.541,0.592,5,2
22,-4.369,0.766,3,0
21,-5.013,0.142,0,0
21,1.211,0.000,8,5
19,-1.194,3.483,0,4
14,-4.988,0.004,5,1
14,-4.980,0.029,0,1
14,-5.072,0.142,5,0
13,1.193,0.000,11,15
12,-0.278,0.000,13,18
10,-3.338,0.670,3,9
10,-5.435,0.055,5,11
9,-7.208,1.278,13,6
9,-6.005,1.277,9,0
8,-1.663,0.005,3,17
8,-0.605,0.001,10,8
8,-1.449,0.004,5,10
8,-1.388,0.086,3,10
7,-2.520,0.000,13,14
7,-2.525,0.000,11,14
7,3.618,0.967,9,21
7,-5.008,0.000,3,1
7,-6.614,0.570,11,6
7,-5.928,0.000,13,0
7,-6.068,2.531,7,0
6,-4.815,0.314,5,3
6,-4.819,0.333,0,3
6,-4.788,0.343,3,3
6,-6.068,2.605,10,0
5,-5.683,0.000,3,11
4,-1.738,0.000,5,17
4,-5.072,1.313,12,25
4,-0.605,0.000,7,8
4,-2.312,0.000,5,12
4,-2.297,0.021,0,12
4,-2.359,0.081,3,12
4,3.879,0.000,11,21
4,-4.988,0.005,5,27
4,-4.980,0.032,0,27
4,-2.312,0.000,5,7
4,-2.297,0.021,0,7
4,-2.359,0.081,3,7
4,-4.988,0.005,5,23
4,-4.980,0.032,0,23
4,-0.217,0.000,5,13
4,-0.216,0.001,0,13
4,-0.325,0.126,3,13
4,-4.988,0.005,5,19
4,-4.980,0.032,0,19
4,-4.988,0.005,5,26
4,-4.980,0.032,0,26
4,-5.047,0.142,3,16
4,0.796,0.002,0,24
4,0.534,0.001,3,24
4,-6.653,0.070,14,0
4,-3.531,0.002,10,22
4,-3.528,0.005,7,22
3,0.762,0.268,9,8
3,-3.263,0.000,2,29
3,-2.302,0.000,1,12
3,-2.302,0.000,1,7
3,-6.061,0.000,8,0
3,-2.292,1.057,12,22
2,-6.390,0.000,9,25
2,-0.008,3.169,10,29
2,0.436,1.470,12,29
2,-5.008,0.000,3,27
2,-1.114,1.362,5,9
2,-2.574,0.000,9,9
2,-2.085,0.007,0,9
2,-5.008,0.000,3,23
2,-0.564,0.000,2,13
2,-5.039,0.000,12,1
2,-4.850,0.006,5,4
2,-4.847,0.000,3,4
2,0.862,0.138,5,20
2,0.764,0.003,0,20
2,0.766,0.002,3,20
2,-5.692,0.009,10,28
2,-5.698,0.009,7,28
2,-5.008,0.000,3,19
2,-4.358,0.000,1,3
2,-5.387,0.000,6,3
2,-5.229,0.000,2,3
2,-5.008,0.000,3,26
2,-6.667,0.000,0,16
2,-5.493,0.000,2,16
2,0.533,0.000,5,24
1,-6.061,,8,25
1,-5.928,,13,25
1,-6.688,,14,25
1,-1.404,,7,25
1,0.728,,11,8
1,2.157,,1,29
1,-6.357,,7,29
1,-1.124,,2,7
1,0.543,,9,20
1,0.516,,10,20
1,0.901,,8,20
1,0.543,,14,20
1,0.518,,7,20
1,3.152,,9,28
1,3.073,,8,28
1,-4.586,,13,28
1,3.161,,14,28
1,-4.586,,11,28
1,-5.039,,12,19
1,-6.122,,9,6
1,-5.960,,8,6
1,-6.122,,14,6
1,0.293,,7,6
1,-4.313,,1,16
1,-4.065,,10,16
1,-5.357,,8,16
1,-4.336,,7,16
1,0.000,,9,5
