mentions_count,tone_avg,tone_std,source_index,person_index
37,-0.751,1.166,5,0
31,-0.844,1.377,3,0
28,0.580,1.592,0,0
28,-1.516,3.773,0,11
23,-1.837,2.385,10,5
23,-3.699,1.666,5,1
20,-4.144,1.662,3,1
20,-1.407,1.120,3,2
19,1.264,0.664,10,18
18,-4.578,1.047,5,4
17,-1.341,1.080,5,2
16,-2.705,2.494,5,21
16,-2.769,0.000,0,1
15,-5.866,0.707,5,10
15,0.829,0.119,5,15
14,-5.815,1.544,3,10
14,-3.996,0.469,5,7
14,-8.817,0.000,5,12
14,-7.328,0.016,3,12
14,-3.310,1.120,3,9
14,-2.116,2.963,7,5
14,-4.698,0.024,5,16
13,-2.142,1.612,3,17
12,-6.993,0.742,3,8
12,-2.789,1.043,3,3
12,-0.870,1.166,3,28
12,-1.023,0.374,0,2
12,-5.323,0.000,0,4
11,-4.035,0.600,3,7
11,-5.295,0.876,5,6
11,-5.511,0.847,3,6
11,-6.797,0.565,5,8
10,1.176,0.058,3,15
9,-3.886,0.778,0,13
8,-4.523,0.558,3,13
8,-0.758,1.403,5,17
8,-4.854,0.411,3,24
8,-7.126,0.000,0,8
8,-3.364,1.069,5,9
8,-4.698,0.025,5,20
7,-4.041,0.622,5,13
7,-1.585,2.683,1,3
6,-4.541,0.049,5,24
6,-1.558,0.764,12,3
6,-2.090,0.548,8,0
6,-2.086,0.074,14,0
6,0.566,0.000,1,1
6,-3.202,1.768,10,1
6,-4.453,0.000,1,27
6,-5.364,0.000,0,16
5,-0.448,0.000,6,9
5,-7.547,0.000,2,19
5,-2.120,0.000,13,0
5,-2.116,0.000,11,0
5,-2.120,0.000,13,14
5,-2.116,0.000,14,14
5,-2.116,0.000,11,14
5,-5.479,0.000,2,4
5,-2.945,1.615,5,26
4,-3.207,0.123,5,25
4,-2.769,0.000,0,25
4,-3.622,0.008,3,25
4,-5.542,0.000,0,7
4,-5.152,0.350,0,9
4,-8.245,0.025,5,19
4,-9.036,0.027,0,19
4,-8.749,0.007,3,19
4,-2.462,0.000,9,0
4,3.911,0.000,8,1
4,-1.984,1.395,7,1
4,-2.462,0.000,9,14
4,-2.444,0.000,8,14
4,-2.178,0.531,8,2
4,-2.120,0.000,13,2
4,-2.116,0.000,14,2
4,-2.116,0.000,11,2
4,-4.011,0.124,0,22
4,-4.824,0.041,3,22
4,-5.035,0.000,5,27
4,-5.776,0.000,3,27
4,-2.348,0.516,3,4
4,-2.154,2.167,0,26
4,-5.364,0.000,0,20
3,-9.486,2.704,8,6
3,-4.825,0.000,0,6
3,-2.725,0.434,9,3
3,-2.105,0.626,8,3
3,-0.649,0.000,12,14
3,-2.462,0.000,9,2
3,1.329,1.513,10,2
3,-1.211,0.973,12,2
3,-2.086,0.748,3,26
2,-9.202,0.000,2,7
2,-8.245,0.031,5,23
2,-9.432,3.177,8,23
2,-9.036,0.033,0,23
2,-8.749,0.008,3,23
2,-7.904,1.285,13,6
2,-7.913,1.272,14,6
2,-7.922,1.259,11,6
2,0.892,1.854,10,3
2,-3.398,0.000,0,3
2,-0.592,0.000,2,3
2,-2.310,0.269,13,3
2,-2.313,0.279,14,3
2,-2.313,0.279,11,3
2,1.196,0.000,7,0
2,1.196,0.000,7,2
2,-4.159,0.000,5,22
2,-7.058,0.587,13,22
2,-7.083,0.589,11,22
2,-2.135,0.000,10,20
2,-2.289,0.000,7,20
1,-1.661,,10,25
1,-1.286,,7,25
1,-2.353,,9,13
1,3.911,,8,13
1,-7.619,,1,23
1,-6.944,,9,23
1,-6.313,,10,23
1,-8.791,,13,23
1,-9.524,,12,23
1,-8.791,,11,23
1,-5.983,,7,23
1,-9.333,,9,6
1,-7.013,,12,6
1,-3.793,,6,3
1,1.196,,7,3
1,0.000,,4,28
1,2.203,,10,0
1,-6.855,,9,22
1,-6.827,,8,22
1,-2.135,,10,16
1,-2.289,,7,16
1,-2.135,,10,26
1,-2.289,,7,26
