mentions_count,tone_avg,tone_std,source_index,person_index
41,-0.090,0.879,1,1
24,-1.884,3.009,0,7
19,2.344,0.000,12,12
17,-3.197,0.749,7,0
16,2.344,0.000,12,20
14,-2.704,1.690,10,0
13,-1.821,0.000,7,28
12,-3.675,0.117,10,8
12,-5.541,0.005,5,10
11,-2.660,2.235,7,15
11,-3.216,0.854,10,11
10,-1.742,0.102,5,9
10,-0.191,0.000,3,9
10,-6.729,2.023,2,2
10,-2.953,2.593,7,21
10,-2.778,1.011,5,4
10,-0.861,0.371,0,5
10,-3.738,0.025,7,8
10,0.766,0.001,5,3
10,2.594,0.004,0,3
10,0.802,0.000,3,3
9,-4.179,3.824,0,2
9,-3.395,0.802,7,11
8,-4.526,2.343,5,2
8,1.235,0.000,5,5
8,0.698,0.000,3,5
7,-8.066,0.289,0,19
7,-4.311,3.690,10,15
7,-0.710,0.344,0,14
7,1.015,0.000,6,6
6,-3.147,3.325,3,2
6,-3.675,0.123,10,18
6,-3.733,0.026,7,18
6,-7.221,0.167,3,19
6,1.235,0.000,5,14
6,0.698,0.000,3,14
6,-5.531,2.413,5,27
6,-4.695,3.476,0,27
6,0.766,0.001,5,6
6,2.594,0.004,0,6
6,0.802,0.000,3,6
6,-4.242,0.000,0,10
6,-5.160,0.000,3,10
6,-5.541,0.005,5,29
6,1.235,0.000,5,16
6,-1.214,0.000,0,16
6,0.698,0.000,3,16
5,-2.232,0.771,7,22
5,-3.357,1.592,5,0
5,-2.662,3.273,9,0
5,-0.243,1.813,8,0
5,-2.035,3.655,14,0
5,-1.351,1.689,10,21
5,-1.368,1.433,7,13
5,-1.368,1.433,7,4
5,1.351,1.417,0,26
5,1.263,0.827,3,26
5,-1.331,0.471,0,17
5,-1.691,0.491,3,17
5,-1.919,0.000,7,25
4,-0.305,0.000,0,9
4,-5.203,1.282,14,22
4,-1.038,0.207,3,0
4,0.551,0.000,5,26
4,-1.816,0.000,10,25
4,-4.242,0.000,0,29
4,0.325,0.985,8,24
4,-0.943,1.557,12,24
4,-2.973,0.009,5,23
4,-1.800,0.016,0,23
4,-3.007,0.111,3,23
3,-1.024,0.323,3,18
3,-0.648,1.738,10,13
3,-7.987,0.358,5,19
3,-0.648,1.738,10,4
3,-3.095,3.395,3,4
3,-2.008,0.684,5,17
3,-5.160,0.000,3,29
3,0.241,1.172,9,24
3,0.129,1.614,14,24
3,-3.797,0.000,9,23
2,-4.931,2.077,9,22
2,-2.875,0.000,1,0
2,-0.331,0.921,0,0
2,-4.135,0.844,11,0
2,-5.042,0.000,9,18
2,-1.604,0.136,5,13
2,-1.190,0.077,0,13
2,-2.799,0.949,8,4
2,-1.190,0.077,0,4
2,-7.454,0.623,3,27
2,-2.875,0.000,1,8
2,-0.238,0.000,9,17
2,-0.239,0.000,8,17
2,0.000,0.000,6,25
1,-2.655,,10,22
1,-3.469,,8,22
1,-3.986,,12,22
1,-3.538,,11,22
1,-2.646,,4,2
1,-5.133,,1,13
1,-3.462,,9,13
1,-3.469,,8,13
1,-3.986,,12,13
1,-4.207,,14,13
1,-3.538,,11,13
1,-1.055,,3,13
1,-3.462,,9,4
1,-3.986,,12,4
1,-4.207,,14,4
1,-3.538,,11,4
1,-1.171,,12,17
1,0.681,,5,25
1,-2.291,,12,25
1,1.370,,3,25
1,-2.863,,5,1
1,1.074,,9,1
1,1.229,,8,1
1,-1.211,,3,1
1,-5.042,,9,11
1,-7.051,,8,11
