mentions_count,tone_avg,tone_std,source_index,person_index
21,-0.388,1.017,5,0
17,-0.153,0.967,3,0
16,-0.022,1.028,0,0
15,0.997,0.001,7,7
13,-1.103,0.000,12,16
12,-0.538,0.126,5,2
12,-2.992,1.068,0,1
11,-3.133,1.039,3,1
10,-2.591,1.006,5,1
8,-2.123,1.406,5,3
8,-2.160,1.367,0,3
8,-0.552,0.915,1,0
7,-2.179,0.133,1,1
6,1.286,0.000,2,2
6,-5.426,0.000,13,18
6,-5.326,0.000,11,18
6,-2.046,0.007,0,9
6,-1.574,0.009,5,19
6,-1.579,0.007,0,19
6,-4.911,0.008,0,10
6,-0.138,0.003,13,11
5,-0.485,0.000,3,2
5,-3.142,1.183,0,6
5,-3.221,1.114,3,6
5,-1.307,0.000,2,3
5,-0.030,1.029,5,5
5,0.153,0.805,3,5
5,-5.046,0.165,3,10
5,1.600,0.000,12,11
5,0.331,0.115,2,0
4,-1.714,0.083,5,15
4,0.586,0.195,0,12
4,0.501,0.231,3,12
4,-5.381,0.000,12,17
4,-6.519,0.007,7,14
4,-2.055,0.009,5,9
4,-2.060,0.000,3,9
4,0.760,0.004,5,4
4,0.700,0.076,0,4
4,0.697,0.072,3,4
4,-0.218,0.082,5,13
4,-0.218,0.083,0,13
4,-0.145,0.001,3,13
4,-1.985,0.089,14,26
4,-2.731,1.176,5,6
4,0.586,0.195,0,5
4,-0.946,0.882,1,8
4,1.121,0.319,12,0
3,-2.152,0.243,5,22
3,-2.280,0.073,0,22
3,-2.411,0.143,3,22
3,-2.152,0.243,5,23
3,-2.280,0.073,0,23
3,-2.411,0.143,3,23
3,0.720,0.071,5,12
3,-5.422,0.000,1,17
3,-6.028,1.249,5,14
3,-2.353,0.514,7,1
3,-0.137,0.003,13,4
3,-2.152,0.243,5,24
3,-2.280,0.073,0,24
3,-2.411,0.143,3,24
3,-2.152,0.243,5,25
3,-2.280,0.073,0,25
3,-2.411,0.143,3,25
3,-2.152,0.243,5,20
3,-2.280,0.073,0,20
3,-2.411,0.143,3,20
3,-4.755,0.000,5,10
3,-1.393,0.560,5,29
3,0.478,0.000,13,21
3,0.477,0.000,11,21
3,-0.872,1.619,5,8
2,-2.253,0.161,1,22
2,-2.253,0.161,1,23
2,-0.304,0.000,1,15
2,-0.261,0.123,7,15
2,-1.637,0.000,3,15
2,-0.883,0.107,0,2
2,-5.471,0.000,5,17
2,-4.071,1.957,0,17
2,-5.471,0.000,3,17
2,-7.622,0.016,0,14
2,-4.124,0.000,2,14
2,-7.692,0.000,3,14
2,-5.679,0.000,8,1
2,-1.952,0.000,13,1
2,-1.938,0.000,11,1
2,0.304,0.000,1,4
2,-0.653,0.000,14,4
2,-2.253,0.161,1,24
2,0.000,0.000,1,13
2,-2.253,0.161,1,25
2,-2.062,0.000,9,26
2,-2.220,0.000,13,26
2,-2.314,0.000,11,26
2,-2.253,0.161,1,6
2,-3.986,0.000,6,3
2,-3.448,0.000,3,3
2,-1.154,0.104,5,27
2,0.668,1.143,13,27
2,-2.253,0.161,1,20
2,-5.147,0.544,7,28
2,-5.260,0.973,3,28
2,-1.394,1.114,1,29
2,-1.714,0.102,5,21
2,-0.353,0.000,7,21
2,-0.992,0.000,0,8
2,-1.200,0.004,7,8
1,-1.739,,4,15
1,-0.913,,13,15
1,-0.162,,14,15
1,0.304,,1,12
1,0.638,,6,12
1,0.457,,2,12
1,-5.823,,9,1
1,-1.923,,2,1
1,-4.421,,12,1
1,-5.835,,14,1
1,1.600,,12,4
1,0.543,,9,27
1,1.600,,12,27
1,0.543,,14,27
1,1.471,,11,27
1,0.000,,7,27
1,-1.242,,3,27
1,0.304,,1,5
1,0.638,,6,5
1,0.457,,2,5
1,-5.993,,5,28
1,-5.120,,9,28
1,-5.528,,8,28
1,-4.571,,0,28
1,-4.566,,12,28
1,-5.489,,14,28
1,-0.604,,0,29
1,-0.359,,2,29
1,-0.913,,13,29
1,-1.113,,7,29
1,-1.637,,3,29
1,-1.637,,3,21
1,-0.359,,2,8
1,-0.913,,13,8
1,-2.261,,11,8
1,0.123,,3,8
1,3.917,,8,11
1,-0.653,,14,11
1,3.904,,7,11
1,0.638,,6,0
