mentions_count,tone_avg,tone_std,source_index,person_index
21,-1.969,0.928,3,0
18,-8.578,0.026,5,2
18,-8.361,0.111,0,2
18,0.052,0.510,5,1
14,-2.246,0.847,5,0
14,0.114,0.951,3,1
13,-1.803,0.759,0,0
13,-0.803,0.000,7,15
11,-2.078,0.000,12,3
11,-2.142,0.801,2,0
11,-0.915,0.001,13,7
10,-0.915,0.001,13,3
10,-2.173,0.645,0,5
10,-0.579,1.195,11,27
8,-4.468,0.031,12,0
8,0.670,0.924,0,1
7,-2.330,1.358,0,12
7,0.896,0.000,13,14
7,0.898,0.000,11,14
7,0.128,0.000,10,13
7,0.128,0.000,7,13
7,-2.773,0.000,2,6
6,-2.120,0.053,5,8
6,-2.068,0.005,3,8
6,-1.336,1.028,11,3
6,-0.915,0.001,13,23
6,-3.091,0.000,12,24
6,-2.673,0.000,3,5
6,-1.014,0.000,0,11
6,-1.354,0.003,3,11
6,-0.564,0.000,5,4
6,-0.559,0.150,0,4
6,-0.629,0.071,3,4
6,-0.121,0.967,3,16
5,-1.673,0.559,0,9
5,-0.311,0.174,5,16
5,-3.247,1.061,5,18
5,-0.916,0.000,11,7
4,-2.873,1.660,5,12
4,-3.922,0.036,5,21
4,-3.937,0.000,0,21
4,-3.929,0.009,3,21
4,-2.326,0.080,7,26
4,-2.428,0.249,7,22
4,-5.663,0.008,5,20
4,-5.514,0.181,0,20
4,-5.670,0.000,3,20
4,-0.171,0.000,10,29
4,-0.171,0.000,7,29
4,-6.548,0.687,5,10
4,-6.560,0.723,0,10
4,-6.548,0.687,5,28
4,-6.560,0.723,0,28
4,-0.939,0.000,12,5
4,-3.465,1.747,0,17
4,-3.643,0.576,2,17
4,-3.922,0.036,5,19
4,-3.937,0.000,0,19
4,-3.929,0.009,3,19
4,-1.316,0.000,5,6
4,-1.319,0.000,0,6
4,-1.319,0.000,3,6
4,0.660,0.000,6,4
4,-0.559,0.000,2,4
4,-2.509,1.334,3,18
3,-2.177,0.000,0,8
3,-1.484,0.145,3,12
3,-2.706,0.112,8,9
3,-0.916,0.000,11,23
3,-5.882,0.000,10,24
3,-5.898,0.000,7,24
3,-1.351,0.000,5,11
3,-3.541,3.033,12,25
2,-0.564,0.000,5,3
2,-0.559,0.193,0,3
2,-0.629,0.092,3,3
2,1.676,0.000,13,26
2,-4.255,0.000,12,26
2,1.676,0.000,11,26
2,-2.323,0.000,2,9
2,-4.412,0.000,9,22
2,-2.643,0.000,10,22
2,-4.869,0.000,13,22
2,-4.412,0.000,14,22
2,-1.931,0.000,12,23
2,0.383,0.000,8,29
2,-1.692,0.411,14,10
2,-5.556,0.000,3,10
2,-5.556,0.000,3,28
2,-0.270,0.000,2,5
2,-3.177,1.655,5,17
2,-3.175,1.642,3,17
2,-1.581,0.000,12,4
2,0.893,1.263,0,16
2,-1.014,0.000,0,18
2,-2.099,0.000,10,25
2,-2.987,0.000,13,25
2,-2.983,0.000,11,25
2,-2.093,0.000,7,25
1,-1.211,,10,3
1,-0.559,,2,3
1,-0.596,,2,12
1,-4.651,,1,26
1,-0.838,,1,9
1,-2.099,,10,9
1,-4.717,,12,9
1,-2.093,,7,9
1,-2.673,,3,9
1,-1.818,,10,23
1,-2.551,,8,10
1,-2.987,,13,10
1,-2.983,,11,10
1,-0.838,,1,5
1,-5.685,,1,17
1,-1.644,,8,4
1,-3.091,,12,18
