mentions_count,tone_avg,tone_std,source_index,person_index
42,-0.091,0.995,1,0
37,-3.637,2.647,10,1
37,-3.257,2.404,7,1
33,-1.083,4.337,0,5
26,-4.278,2.252,0,0
24,-5.884,0.105,1,11
24,-5.884,0.105,1,10
24,-5.963,1.775,5,0
24,-5.112,2.021,3,0
20,-1.821,0.195,0,15
17,-6.023,0.342,7,2
16,-5.550,1.521,7,12
15,-3.535,0.991,3,18
15,-4.313,1.755,6,3
13,-2.202,1.109,5,6
13,-4.259,0.342,5,3
12,-2.222,1.156,5,4
12,-2.831,0.693,3,4
11,-2.544,0.296,3,6
11,-6.290,0.441,10,2
11,-2.506,1.821,5,25
11,-3.563,0.237,0,8
10,-0.372,1.115,5,14
10,-5.699,0.000,3,16
10,-2.955,0.047,5,17
10,-3.276,0.107,3,17
10,-2.647,1.626,5,8
9,-5.334,0.516,9,7
9,-3.752,1.767,5,19
8,0.009,1.043,3,28
8,-4.597,1.651,7,7
8,-2.298,2.730,7,27
8,-6.047,1.762,10,12
8,-3.705,2.200,3,13
7,0.725,0.000,1,19
7,0.440,0.000,10,26
7,1.580,0.000,9,24
6,-4.435,2.200,3,19
6,-2.611,1.635,1,20
6,0.250,0.000,7,26
6,-0.844,0.136,0,4
6,-0.844,0.136,0,6
6,-2.031,0.008,5,22
6,-2.236,0.001,3,22
6,-6.178,0.038,7,23
6,-2.047,1.133,5,9
6,-1.691,0.000,6,9
6,-4.582,0.000,3,3
5,-4.493,2.099,10,7
5,-5.199,1.445,3,20
5,-6.966,0.888,12,2
5,-5.146,0.000,5,16
5,-4.622,0.000,0,16
5,-3.490,0.000,1,21
5,-4.290,0.000,3,8
5,-3.123,1.758,2,3
4,-3.093,0.591,5,18
4,-1.828,0.104,5,19
4,-0.724,0.172,0,19
4,-2.673,0.480,3,19
4,0.952,0.000,10,27
4,-4.665,2.205,0,20
4,-4.985,0.000,8,2
4,-0.609,0.000,8,24
4,-6.368,0.431,10,23
4,-2.581,0.000,5,21
4,-2.658,0.000,3,21
4,-0.951,0.017,0,9
4,-0.976,0.001,3,9
4,-0.911,0.073,12,13
3,-2.686,1.052,3,14
3,-4.797,0.000,8,7
3,0.725,0.000,1,4
3,0.725,0.000,1,6
3,-2.021,0.000,0,22
3,-4.734,0.000,6,21
3,-3.091,0.000,7,9
3,-5.678,0.000,2,0
3,-2.772,0.378,0,13
2,-0.300,0.000,0,14
2,-0.733,0.000,6,14
2,0.709,3.038,2,14
2,-1.255,0.000,5,28
2,-5.093,0.621,12,7
2,-0.604,0.003,0,19
2,-0.523,0.001,14,4
2,-7.576,0.000,1,2
2,-8.889,0.040,14,2
2,0.000,0.000,14,24
2,-2.055,1.670,3,25
2,-7.576,0.000,1,23
2,-0.971,1.373,4,3
2,-4.369,0.000,12,0
2,-6.967,0.083,5,13
2,5.556,0.000,2,13
1,-1.099,,9,14
1,0.000,,4,14
1,-0.300,,0,28
1,-0.733,,6,28
1,-0.505,,10,20
1,-2.717,,14,20
1,-0.478,,7,20
1,0.000,,9,4
1,0.291,,8,4
1,0.000,,12,4
1,-7.101,,11,2
1,-4.545,,8,23
1,-6.202,,4,21
1,-0.227,,9,9
1,-0.454,,8,9
1,-2.912,,12,9
1,-5.172,,7,0
1,-4.489,,1,13
1,-2.421,,10,13
1,-5.172,,7,13
