mentions_count,tone_avg,tone_std,source_index,person_index
49,-1.722,2.636,7,1
46,-1.826,0.095,1,0
39,-1.003,2.126,10,1
21,-1.536,0.256,7,5
20,-1.887,0.660,0,0
20,-1.544,0.000,10,5
18,-1.930,0.508,5,0
18,-4.212,0.589,5,4
16,-1.841,2.029,10,0
16,-2.058,0.527,3,0
15,-3.631,0.906,5,2
15,-4.334,0.470,3,4
15,-2.850,0.475,5,3
15,-3.028,0.740,3,3
14,-5.607,0.608,3,6
14,-5.076,0.027,0,23
14,-3.337,0.108,0,3
13,-3.500,0.051,1,13
12,-3.410,1.361,3,2
12,2.284,0.293,0,7
12,-1.852,0.090,5,17
12,0.278,1.847,0,21
12,-1.200,0.000,10,12
12,-1.174,0.000,7,12
12,-0.516,0.002,10,27
11,-1.349,0.154,3,16
11,-4.887,0.551,0,6
11,-0.942,0.065,3,15
10,0.211,0.000,0,10
10,-0.608,0.000,3,10
10,-5.656,0.660,5,6
10,-2.174,2.527,7,0
10,-3.693,0.178,0,4
10,-1.001,0.060,5,15
10,-1.377,0.000,5,11
10,-1.283,0.000,3,11
10,-3.498,1.429,5,14
9,-1.279,0.002,5,16
9,-0.970,1.190,10,20
8,-1.815,2.353,1,2
8,-2.381,0.985,0,2
8,-0.758,3.470,10,7
8,-0.670,3.448,7,7
8,-3.322,0.766,5,22
7,-2.100,0.675,5,8
7,-3.384,1.473,3,22
7,-2.846,0.701,1,9
7,-2.662,0.916,10,9
7,-2.646,0.962,7,9
6,-1.258,0.140,10,2
6,-1.225,0.125,7,2
6,-1.362,1.527,7,8
6,-1.903,0.129,3,8
6,-1.180,0.000,5,18
6,-0.511,0.001,0,18
6,-1.511,0.010,3,18
6,-1.543,0.000,3,17
6,0.361,1.484,0,28
6,-1.448,1.539,7,20
6,-3.337,0.114,0,14
6,-3.059,1.457,3,14
6,-3.376,0.004,5,13
5,-0.754,0.000,5,10
5,-0.226,0.000,2,10
5,-0.993,1.069,13,2
5,-0.991,1.068,11,2
5,-1.127,1.640,10,8
5,-1.804,0.762,0,8
5,-1.128,0.000,0,11
4,-1.595,0.696,0,19
4,-1.726,0.564,3,7
4,-3.097,0.000,5,25
4,-2.363,0.004,0,25
4,-2.670,0.024,3,25
4,-4.383,0.348,5,26
4,-4.809,0.112,0,26
4,-3.998,0.014,3,26
4,-1.595,0.696,0,24
4,-3.380,0.079,3,9
3,-1.400,0.330,1,8
3,-1.980,0.730,5,19
3,-1.200,0.000,10,19
3,-1.174,0.000,7,19
3,-1.903,0.144,3,19
3,-1.113,0.394,3,28
3,0.748,0.237,12,0
3,-1.980,0.730,5,24
3,-1.903,0.144,3,24
3,-3.393,0.000,3,13
2,-2.039,0.825,12,2
2,0.474,0.000,12,8
2,-1.653,0.000,5,7
2,-1.260,0.011,3,21
2,-1.435,0.000,5,28
2,-1.342,0.000,2,0
2,-2.956,0.000,5,9
2,-3.023,0.000,0,9
1,-4.114,,6,8
1,1.485,,1,7
1,1.350,,9,16
1,1.520,,6,21
1,-1.558,,6,28
1,-3.581,,6,25
1,-1.210,,1,24
1,0.000,,10,24
1,0.474,,12,24
1,0.262,,7,24
1,-4.286,,0,13
1,-3.516,,8,9
1,-4.114,,6,9
1,-1.342,,2,9
1,0.885,,12,9
