mentions_count,tone_avg,tone_std,source_index,person_index
41,-4.790,1.171,5,0
41,-3.937,0.871,3,0
37,-2.069,0.489,1,1
31,-4.079,0.000,1,0
28,-0.989,1.615,5,4
25,-2.599,2.738,10,14
23,-2.861,1.759,5,2
22,-0.248,3.306,5,6
19,-1.012,0.375,1,2
19,0.238,0.748,3,8
19,0.323,0.920,5,7
19,0.644,1.853,3,16
18,2.046,0.000,0,20
18,-3.413,0.000,0,21
18,-3.755,2.370,0,8
18,-5.964,0.007,5,3
18,-0.470,1.076,3,7
18,-0.030,3.484,0,19
17,-4.686,0.074,5,10
16,0.300,1.129,3,23
16,-5.431,0.000,0,3
16,-6.031,0.420,3,3
16,-4.796,0.018,3,10
16,-0.389,2.810,10,9
16,-1.044,0.000,10,11
16,-1.046,0.000,7,11
15,-3.197,1.349,3,2
15,-3.181,3.109,7,9
14,1.040,0.626,5,5
14,1.130,0.000,0,5
14,1.269,0.394,3,5
14,-5.281,0.273,5,12
14,-6.314,0.473,3,12
14,-0.859,1.877,0,1
14,-0.781,0.000,0,7
14,-2.484,0.000,0,4
13,-1.844,1.484,5,1
12,0.971,2.223,3,6
12,-3.527,0.019,5,17
11,-4.207,1.772,7,0
10,0.855,0.356,0,6
10,-4.786,0.000,6,3
10,-2.469,0.000,0,0
9,-5.766,0.300,0,13
9,-4.395,2.260,3,13
9,-0.837,1.503,7,1
9,-3.077,0.000,6,0
9,-4.788,1.072,3,18
9,-2.687,1.698,3,4
8,-2.882,1.779,0,2
8,-4.402,2.598,5,13
8,-2.886,0.010,0,17
8,-1.162,1.820,3,1
7,1.521,0.000,1,5
7,-4.556,2.353,3,22
7,-2.002,1.657,5,25
7,-5.630,0.000,0,18
6,1.521,0.000,1,6
6,1.395,0.000,0,27
6,-2.410,0.000,1,4
6,-5.600,0.904,1,15
5,-4.686,2.049,5,22
5,-4.420,0.585,5,24
5,-3.750,0.521,3,24
4,0.643,0.081,5,26
4,1.071,0.000,0,26
4,0.453,0.000,3,26
4,0.491,1.178,5,8
4,1.511,0.000,5,27
4,1.380,0.000,3,27
4,-2.331,1.411,0,22
4,-7.330,0.000,5,15
4,-6.856,0.000,0,15
4,-7.652,0.000,3,15
3,-6.294,0.441,0,12
3,-1.466,0.000,12,1
3,-0.853,0.000,1,25
3,-2.562,2.218,0,25
3,-2.393,0.340,5,18
3,-7.765,0.606,6,15
2,1.566,0.000,8,5
2,-0.662,0.002,8,2
2,1.742,0.000,1,26
2,-3.750,0.057,3,25
2,-4.079,0.000,1,24
2,-2.469,0.000,0,24
2,-0.796,0.000,8,16
2,-6.316,0.000,0,9
2,-4.444,0.000,2,15
1,-1.069,,7,20
1,-0.663,,9,2
1,0.659,,7,6
1,-5.526,,14,0
1,4.167,,4,19
1,-3.077,,6,24
1,-3.316,,6,16
1,-6.522,,1,9
1,2.206,,6,4
