mentions_count,tone_avg,tone_std,source_index,person_index
25,-6.960,0.554,2,2
24,-6.694,0.538,2,1
17,-5.581,1.324,5,1
15,-5.884,1.237,3,1
14,-4.499,0.010,0,6
13,-5.584,1.204,5,0
13,-6.923,0.417,2,0
13,-5.469,1.648,3,0
13,-7.199,0.187,0,1
13,-0.206,0.000,11,17
12,-2.244,0.007,3,9
12,-7.269,0.101,0,5
11,-3.766,0.000,2,19
11,-4.796,0.971,7,3
11,-4.775,0.475,3,2
10,-1.995,0.005,5,4
10,-2.003,0.325,0,4
10,-1.934,0.063,3,4
10,-4.569,0.566,5,2
9,-6.533,1.971,0,0
9,-3.713,0.339,12,3
9,-1.355,0.000,12,23
8,-3.451,0.003,5,16
8,-0.207,2.233,13,21
8,-7.360,0.013,5,5
8,-7.348,0.000,3,5
8,-2.098,0.064,10,18
8,-4.898,0.522,10,3
7,-4.543,3.230,0,8
7,-1.882,0.033,13,15
7,-0.643,2.081,11,15
7,-5.104,1.263,13,0
7,-4.490,0.000,5,6
7,-4.490,0.000,3,6
6,-5.730,1.286,13,20
6,-2.250,0.000,1,9
6,-7.439,0.035,2,5
6,-4.936,1.294,13,3
6,-4.717,1.534,11,3
6,-0.433,0.000,1,25
6,-4.396,1.727,7,7
6,-3.763,0.000,5,13
6,-3.825,0.000,0,13
5,-3.239,0.480,0,16
5,-5.500,0.000,13,8
5,-5.500,0.000,11,8
5,-1.997,0.000,1,4
5,-3.019,1.620,8,3
5,-5.923,0.745,10,7
5,-4.335,1.170,8,7
4,-7.439,0.037,2,8
4,-6.254,1.291,11,20
4,-2.976,1.316,12,0
4,-6.117,0.000,11,0
4,-3.818,0.115,12,22
4,-2.038,0.000,7,18
4,-4.709,0.007,0,2
4,-5.648,1.039,5,11
4,-5.756,1.000,3,11
3,-4.753,0.000,7,8
3,-1.567,0.000,5,24
3,-1.567,0.000,0,24
3,-1.567,0.000,3,24
3,-1.628,0.000,13,14
3,-0.509,0.000,12,14
3,-1.628,0.000,11,14
3,-5.336,0.531,7,22
3,-4.893,0.314,8,10
3,-1.320,0.314,5,27
3,-1.265,0.075,0,27
3,-1.435,0.194,3,27
3,-1.931,0.000,13,25
3,-6.245,1.065,9,7
3,-5.885,2.461,11,7
3,-3.825,0.000,3,13
3,-6.739,0.636,2,11
2,-1.420,0.006,9,14
2,-1.404,0.000,10,14
2,-1.997,0.000,1,0
2,-3.516,1.523,9,0
2,-3.226,3.881,7,0
2,-6.167,1.469,5,12
2,-7.187,0.257,0,12
2,-7.048,0.489,2,12
2,-3.881,0.028,12,12
2,-6.256,1.415,3,12
2,-5.128,0.000,5,10
2,-4.632,0.000,10,10
2,-6.122,0.000,2,10
2,-4.632,0.000,7,10
2,-5.256,0.000,3,10
2,-5.015,0.000,9,3
2,-4.936,1.671,13,7
2,-3.513,0.549,12,7
2,-6.860,0.000,9,26
2,-7.170,1.489,11,26
2,-7.187,0.257,0,11
1,-0.809,,1,21
1,-1.000,,9,21
1,-1.425,,1,14
1,-1.425,,14,14
1,-2.660,,10,0
1,-5.255,,8,0
1,-5.505,,14,0
1,-5.128,,5,22
1,-4.517,,10,22
1,-5.256,,3,22
1,-4.632,,10,12
1,-5.255,,8,12
1,-6.117,,13,12
1,-5.505,,14,12
1,-6.117,,11,12
1,-4.632,,7,12
1,-6.117,,13,10
1,-3.125,,12,10
1,-5.505,,14,10
1,-6.117,,11,10
1,-5.505,,14,7
1,-6.562,,10,26
1,-5.255,,8,26
1,-6.117,,13,26
1,-3.861,,12,26
1,-5.505,,14,26
1,-6.141,,10,11
1,-4.712,,8,11
1,-3.861,,12,11
