mentions_count,tone_avg,tone_std,source_index,person_index
46,0.116,0.000,10,0
23,-1.053,4.438,0,8
23,-0.221,2.231,3,7
22,-2.001,3.559,10,9
20,-0.632,1.384,10,10
17,-3.065,1.813,3,5
15,-4.102,3.136,3,13
15,0.116,0.000,10,15
14,-3.804,1.855,5,1
14,0.116,0.000,10,18
13,0.116,0.000,10,20
12,-4.751,1.619,3,3
12,-6.236,0.804,3,4
12,-0.529,1.626,7,12
12,0.851,0.005,3,24
12,0.901,2.197,3,23
12,-8.097,0.066,5,6
12,-8.161,0.067,3,6
11,-3.200,0.000,3,27
9,-3.304,3.468,3,19
9,-2.400,0.000,5,21
9,-5.342,0.706,5,4
9,-2.714,2.049,0,1
9,-0.066,1.623,3,28
9,-1.718,0.000,10,14
8,-5.711,1.911,5,3
8,-5.601,1.204,0,3
8,-2.510,0.000,3,22
8,-5.275,0.129,5,11
8,-5.689,0.005,3,11
7,-1.727,0.767,10,25
6,-6.783,0.000,6,2
6,-5.820,0.019,0,4
6,-5.085,0.000,6,1
6,1.122,0.000,5,17
6,1.498,0.000,3,17
6,-2.653,0.000,11,14
5,-2.510,1.313,0,16
5,-0.473,0.436,7,25
5,-5.579,0.295,3,1
5,-3.047,0.376,7,26
4,-0.746,0.000,2,21
4,-4.147,1.745,5,16
4,-9.362,0.015,8,2
4,-8.922,0.000,12,2
4,-5.714,0.000,3,2
4,-5.699,0.000,0,29
4,-5.689,0.006,3,29
4,0.714,0.000,10,1
4,0.795,0.001,10,12
4,-2.378,0.000,5,22
4,-5.699,0.000,0,11
3,-4.686,0.620,3,16
3,-1.307,0.000,2,2
3,0.592,0.000,2,5
3,-2.845,0.662,10,26
3,2.124,0.000,0,17
2,-6.042,0.071,5,19
2,1.856,0.000,0,19
2,-8.360,0.000,1,2
2,-7.277,0.000,10,2
2,-1.037,0.000,0,2
2,-6.972,0.000,7,2
2,-5.155,0.000,5,29
2,-5.055,0.000,7,1
2,-3.929,0.011,5,5
2,-2.933,0.000,0,5
2,-6.245,3.612,3,26
1,0.714,,10,16
1,-5.085,,6,16
1,-1.604,,12,16
1,-8.837,,9,2
1,-5.809,,9,1
1,1.325,,8,1
1,-2.794,,1,26
1,-7.187,,5,26
1,4.762,,5,28
