mentions_count,tone_avg,tone_std,source_index,person_index
13,-2.041,1.897,13,10
12,3.226,0.000,5,16
11,3.220,0.000,11,22
10,1.014,1.310,5,2
10,1.018,1.314,3,2
10,-3.620,0.000,5,3
10,-3.625,0.000,3,3
10,-0.888,0.000,0,26
8,-8.947,0.000,3,17
8,-3.792,0.003,10,9
8,-3.789,0.007,7,9
8,-0.511,0.138,3,14
8,0.784,0.000,1,5
8,-3.081,0.023,5,0
8,-3.081,0.095,2,0
8,-3.222,0.159,3,0
6,0.000,0.000,0,2
6,-4.261,0.195,0,3
6,-3.799,0.006,7,6
6,1.215,0.000,10,5
6,1.215,0.000,7,5
6,-6.931,0.000,0,8
6,-2.273,0.000,5,23
5,-2.928,0.309,7,1
5,-7.711,0.659,13,24
5,-7.716,0.671,11,24
4,-6.339,1.918,3,25
4,-4.077,1.708,5,4
4,-2.789,0.012,7,4
4,-2.988,0.400,10,1
4,-3.209,1.154,11,1
4,-4.832,0.007,3,15
4,-6.994,0.000,2,6
4,0.000,0.000,13,11
4,0.053,0.000,11,11
4,-8.901,0.000,5,17
4,-0.639,0.000,5,14
4,-3.077,0.000,0,0
4,-7.218,0.000,7,21
4,-6.931,0.000,0,18
4,-2.511,0.000,11,13
4,-6.931,0.000,0,12
4,-1.027,0.000,13,7
4,-1.027,0.000,11,7
4,-4.104,0.725,2,23
3,-6.893,1.918,5,25
3,-3.245,1.016,9,4
3,-2.788,0.007,10,4
3,-4.455,1.620,3,4
3,0.000,0.000,1,2
3,0.985,0.000,2,2
3,-0.057,0.786,13,19
3,-0.711,0.424,14,19
3,-0.056,0.784,11,19
3,-3.245,1.016,9,1
3,-2.628,0.000,13,1
3,-1.722,0.000,11,10
3,-5.477,1.128,5,15
3,-6.440,0.000,12,15
3,-3.804,0.000,10,6
3,-4.326,1.842,3,6
3,0.492,0.000,9,11
3,-6.876,0.000,5,8
3,-6.994,0.000,2,8
3,-6.944,0.000,3,8
3,-0.402,0.000,5,13
3,-2.417,0.000,9,13
3,-0.842,0.000,1,7
3,-1.095,0.000,7,7
2,-4.354,0.798,10,20
2,-4.945,2.915,8,20
2,-4.364,0.812,7,20
2,-4.354,0.798,10,27
2,-4.364,0.812,7,27
2,-4.678,0.000,0,25
2,-3.243,0.997,8,4
2,-3.404,1.157,14,4
2,-3.786,1.632,11,4
2,0.000,0.000,9,19
2,-2.597,0.000,5,1
2,-3.243,0.997,8,1
2,-3.261,0.646,12,1
2,-3.404,1.157,14,1
2,-1.480,1.568,3,1
2,-4.826,0.000,0,15
2,-5.556,0.029,5,6
2,-1.188,0.000,8,6
2,0.442,0.001,1,11
2,-8.005,0.000,13,28
2,-8.016,0.015,11,28
2,-7.218,0.000,7,28
2,-7.218,0.000,7,0
2,-7.066,0.000,1,8
2,-7.227,0.000,10,21
2,-7.066,0.000,1,18
2,-6.876,0.000,5,18
2,-6.994,0.000,2,18
2,-6.944,0.000,3,18
2,-3.518,0.000,12,13
2,-7.066,0.000,1,12
2,-6.876,0.000,5,12
2,-6.994,0.000,2,12
2,-6.944,0.000,3,12
2,-1.248,0.000,8,7
1,-6.369,,1,20
1,-2.990,,9,20
1,-4.404,,13,20
1,-2.990,,14,20
1,-4.427,,11,20
1,-2.990,,9,27
1,-2.885,,8,27
1,-4.404,,13,27
1,-2.990,,14,27
1,-4.427,,11,27
1,-4.762,,1,25
1,-2.946,,1,4
1,-2.606,,0,4
1,-2.628,,13,4
1,-1.158,,8,19
1,-2.946,,1,1
1,-2.606,,0,1
1,-3.476,,2,1
1,-7.227,,10,28
1,-7.774,,8,28
1,-7.788,,14,28
1,-6.886,,9,0
1,-7.227,,10,0
1,-7.219,,8,0
1,-6.533,,13,0
1,-6.907,,14,0
1,-6.516,,11,0
1,-6.886,,9,21
1,-7.219,,8,21
1,-6.533,,13,21
1,-6.907,,14,21
1,-6.516,,11,21
1,-0.607,,9,7
1,-0.606,,14,7
1,-3.815,,3,23
