GLOBALEVENTID,MentionSourceName,f0_
791144409,kkoh.com,1
791150102,kkoh.com,1
791107564,kkoh.com,1
791208199,kktv.com,1
791130823,kktv.com,1
791135528,kktv.com,1
791209476,kktv.com,1
791124194,kktv.com,1
791127397,kktv.com,1
791208200,kktv.com,1
791119678,kktv.com,1
791208203,kktv.com,1
791209477,kktv.com,1
791208202,kktv.com,1
791192766,kmit.com,1
791141927,kmit.com,1
791176342,kmit.com,1
791177738,kmit.com,1
791191717,kmit.com,1
791191706,kmit.com,1
791191716,kmit.com,1
791192769,kmit.com,1
791103244,kmov.com,1
791124903,kmov.com,1
791124907,kmov.com,1
785390337,kmov.com,1
791194885,kmov.com,1
791087757,kmov.com,1
791121797,kmov.com,1
791124902,kmov.com,1
791118915,kmov.com,1
791117988,kmov.com,1
783658555,kmov.com,1
783659078,kmov.com,1
783658428,kmov.com,1
791117987,kmov.com,1
791124900,kmov.com,1
791097201,kmov.com,1
791118588,kmov.com,1
791097200,kmov.com,1
783658430,kmov.com,1
791124905,kmov.com,1
785390338,kmov.com,1
791206959,knack.be,1
791179430,knack.be,1
791210035,knack.be,1
791160098,koin.com,1
791120198,koin.com,1
791134484,koin.com,1
791198714,koin.com,1
791115731,koin.com,1
791159888,koin.com,1
791160416,koin.com,1
791142807,koin.com,1
791198707,koin.com,1
791120193,koin.com,1
791129112,koin.com,1
791119412,koin.com,1
791160374,koin.com,1
791120192,koin.com,1
791147270,koin.com,1
791142808,koin.com,1
791160377,koin.com,1
791129113,koin.com,1
791148220,koin.com,1
791198996,koin.com,1
791119413,koin.com,1
791125501,koin.com,1
791160145,koin.com,1
791183032,koin.com,1
791159882,koin.com,1
791137183,koin.com,1
791160147,koin.com,1
791120553,koin.com,1
791199593,koin.com,1
791160146,koin.com,1
791160412,koin.com,1
791198693,koin.com,1
791160148,koin.com,1
791159887,koin.com,1
791159886,koin.com,1
791123824,koin.com,1
791124749,koin.com,1
791200926,komu.com,1
791202228,komu.com,1
791200925,komu.com,1
791203076,komu.com,1
791203027,komu.com,1
791192487,kpax.com,1
791192491,kpax.com,1
791192963,kpax.com,1
791161390,kpax.com,1
791190052,kpax.com,1
791081414,kptv.com,1
791090183,kptv.com,1
791113371,kptv.com,1
791081423,kptv.com,1
791130920,kptv.com,1
791083995,kptv.com,1
791130942,kptv.com,1
791205183,kptv.com,1
791205158,kptv.com,1
791095089,kptv.com,1
791205159,kptv.com,1
791091662,kptv.com,1
791081385,kptv.com,1
791082733,kptv.com,1
791082986,kptv.com,1
791205227,kptv.com,1
791084844,kptv.com,1
791082635,kptv.com,1
791082860,kptv.com,1
791082985,kptv.com,1
791081431,kptv.com,1
791205171,kptv.com,1
791205226,kptv.com,1
791082663,kptv.com,1
791104949,kptv.com,1
791083966,kptv.com,1
791171838,krcc.org,1
791171742,krcc.org,1
791083732,krcc.org,1
791167708,krcc.org,1
791168215,krcc.org,1
791171160,krcc.org,1
791171752,krcc.org,1
791169309,krcc.org,1
791169306,krcc.org,1
791171161,krcc.org,1
791171756,krcc.org,1
791172349,krcc.org,1
791168216,krcc.org,1
791171757,krcc.org,1
791171843,krcc.org,1
791122321,krcc.org,1
791187140,ksbw.com,1
791130920,ksbw.com,1
791186270,ksbw.com,1
791082756,ksbw.com,1
791187086,ksbw.com,1
791187078,ksbw.com,1
791130942,ksbw.com,1
791089061,ksbw.com,1
791186269,ksbw.com,1
791205032,ksdk.com,1
791208482,ksdk.com,1
791205065,ksdk.com,1
791179366,ksdk.com,1
791179025,ksdk.com,1
791179365,ksdk.com,1
791179363,ksdk.com,1
791179023,ksdk.com,1
791090593,ksdk.com,1
791199269,ktbs.com,1
791192495,ktbs.com,1
791131758,ktbs.com,1
791130686,ktbs.com,1
791153726,ktbs.com,1
791192483,ktbs.com,1
791112358,ktbs.com,1
791199270,ktbs.com,1
791192468,ktbs.com,1
791131754,ktbs.com,1
791192480,ktbs.com,1
791131755,ktbs.com,1
791165389,ktbs.com,1
791165408,ktbs.com,1
791140351,ktbs.com,1
791091114,ktbs.com,1
791192481,ktbs.com,1
791140173,ktbs.com,1
791140160,ktbs.com,1
791198467,ktbs.com,1
791192336,ktbs.com,1
791131757,ktbs.com,1
791164768,ktbs.com,1
789309290,ktbs.com,1
791165406,ktbs.com,1
791193181,ktbs.com,1
791093376,ktbs.com,1
791187981,ktbs.com,1
791191533,ktbs.com,1
791093831,ktbs.com,1
791193130,ktbs.com,1
791131911,ktbs.com,1
791192994,ktbs.com,1
791094808,ktbs.com,1
791165414,ktbs.com,1
789437378,ktbs.com,1
791164796,ktbs.com,1
791193128,ktbs.com,1
791191534,ktbs.com,1
791118394,ktbs.com,1
791164769,ktbs.com,1
791180108,ktbs.com,1
791192494,ktbs.com,1
791118404,ktbs.com,1
791139361,ktbs.com,1
791193180,ktbs.com,1
791131792,ktbs.com,1
791124749,ktbs.com,1
791193129,ktbs.com,1
791192505,ktbs.com,1
791193182,ktbs.com,1
791192335,ktbs.com,1
791192487,ktnv.com,1
791192491,ktnv.com,1
791190052,ktnv.com,1
791192963,ktnv.com,1
791161390,ktnv.com,1
791192963,ktts.com,1
791192491,ktts.com,1
791192487,ktts.com,1
791161390,ktts.com,1
791190052,ktts.com,1
791205032,ktvb.com,1
791205065,ktvb.com,1
791202821,ktvq.com,1
791149572,ktvq.com,1
791101851,ktvq.com,1
791190052,ktvq.com,1
791182912,ktvq.com,1
791148950,ktvq.com,1
791148949,ktvq.com,1
791186612,ktvq.com,1
791193136,ktvq.com,1
791192593,ktvq.com,1
791183355,ktvq.com,1
791082195,ktvq.com,1
791086879,ktvq.com,1
791182913,ktvq.com,1
791186791,ktvq.com,1
791147169,ktvq.com,1
791082144,ktvq.com,1
791182915,ktvq.com,1
791192491,ktvq.com,1
791087170,ktvq.com,1
791112416,ktvq.com,1
791113377,ktvq.com,1
791112721,ktvq.com,1
791085785,ktvq.com,1
791085025,ktvq.com,1
791149245,ktvq.com,1
791149216,ktvq.com,1
791149237,ktvq.com,1
791148952,ktvq.com,1
791149241,ktvq.com,1
791149575,ktvq.com,1
791196892,ktvq.com,1
791150101,ktvq.com,1
791182253,ktvq.com,1
791150098,ktvq.com,1
791087033,ktvq.com,1
791113010,ktvq.com,1
791149571,ktvq.com,1
791149242,ktvq.com,1
791149243,ktvq.com,1
791186786,ktvq.com,1
791087495,ktvq.com,1
791082661,ktvq.com,1
791097118,ktvq.com,1
791169788,ktvq.com,1
791200813,ktvq.com,1
791150105,ktvq.com,1
791149223,ktvq.com,1
791200827,ktvq.com,1
791082198,ktvq.com,1
791192487,ktvq.com,1
791149247,ktvq.com,1
791202496,ktvq.com,1
791082744,ktvq.com,1
791182916,ktvq.com,1
791087629,ktvq.com,1
791148951,ktvq.com,1
791185557,ktvq.com,1
791084983,ktvq.com,1
791149246,ktvq.com,1
791087166,ktvq.com,1
791087171,ktvq.com,1
791149573,ktvq.com,1
791087751,ktvq.com,1
791107170,ktvq.com,1
791082922,ktvq.com,1
791202820,ktvq.com,1
791149236,ktvq.com,1
791149219,ktvq.com,1
791193179,ktvq.com,1
791150102,ktvq.com,1
791149244,ktvq.com,1
791201989,ktvq.com,1
791186614,ktvq.com,1
791148948,ktvq.com,1
791087780,ktvq.com,1
791192570,ktvq.com,1
791149577,ktvq.com,1
791148961,ktvq.com,1
791087172,ktvq.com,1
791192565,ktvq.com,1
791188961,ktvq.com,1
791149228,ktvq.com,1
789328842,ktvq.com,1
791149576,ktvq.com,1
791186326,ktvq.com,1
791085222,ktvq.com,1
791150100,ktvq.com,1
791148946,ktvq.com,1
791113376,ktvq.com,1
791192595,ktvq.com,1
791186265,ktvq.com,1
791097831,ktvq.com,1
791148962,ktvq.com,1
791087880,ktvq.com,1
791113375,ktvq.com,1
791148945,ktvq.com,1
791082778,ktvq.com,1
791182849,ktvq.com,1
791149578,ktvq.com,1
791111811,ktvq.com,1
791182914,ktvq.com,1
791086273,ktvq.com,1
791192963,ktvq.com,1
791150099,ktvq.com,1
791202818,ktvq.com,1
791148947,ktvq.com,1
791175468,ktvq.com,1
791148960,ktvq.com,1
791182917,ktvq.com,1
791161390,ktvq.com,1
791105917,kvor.com,1
791148945,kvor.com,1
791148960,kvor.com,1
791152831,kvor.com,1
791136014,kvor.com,1
791149578,kvor.com,1
791151545,kvor.com,1
791148950,kvor.com,1
791151589,kvor.com,1
791152204,kvor.com,1
791152951,kvor.com,1
791082661,kvor.com,1
791148948,kvor.com,1
791090579,kvor.com,1
791149219,kvor.com,1
791151808,kvor.com,1
791145369,kvor.com,1
791088992,kvor.com,1
791140775,kvor.com,1
791136384,kvor.com,1
791086414,kvor.com,1
791166066,kvor.com,1
791126461,kvor.com,1
791135373,kvor.com,1
791152832,kvor.com,1
791149246,kvor.com,1
791154180,kvor.com,1
791149245,kvor.com,1
791144664,kvor.com,1
791144672,kvor.com,1
791147169,kvor.com,1
791149228,kvor.com,1
791144667,kvor.com,1
791150098,kvor.com,1
791149236,kvor.com,1
791154176,kvor.com,1
791145074,kvor.com,1
791149576,kvor.com,1
791144670,kvor.com,1
791152910,kvor.com,1
791144666,kvor.com,1
791145374,kvor.com,1
791152213,kvor.com,1
791149247,kvor.com,1
791149243,kvor.com,1
791135969,kvor.com,1
791084216,kvor.com,1
791140776,kvor.com,1
791149242,kvor.com,1
791144409,kvor.com,1
791089630,kvor.com,1
791149573,kvor.com,1
791151605,kvor.com,1
791106027,kvor.com,1
791087076,kvor.com,1
791140774,kvor.com,1
791107564,kvor.com,1
791145059,kvor.com,1
791112416,kvor.com,1
791145060,kvor.com,1
791086099,kvor.com,1
791150102,kvor.com,1
791101851,kvor.com,1
791149244,kvor.com,1
791148951,kvor.com,1
791098892,kvor.com,1
791149223,kvor.com,1
791150105,kvor.com,1
791082744,kvor.com,1
791136345,kvor.com,1
791087814,kvor.com,1
791152078,kvor.com,1
791148962,kvor.com,1
791155692,kvor.com,1
791145334,kvor.com,1
791148949,kvor.com,1
791118867,kvor.com,1
791086353,kvor.com,1
789328842,kvor.com,1
791148952,kvor.com,1
791165494,kvor.com,1
791082623,kvor.com,1
791081854,kvor.com,1
791149216,kvor.com,1
791135804,kvor.com,1
791154545,kvor.com,1
791134399,kvor.com,1
791136175,kvor.com,1
791086255,kvor.com,1
791136015,kvor.com,1
791146768,kvor.com,1
791149572,kvor.com,1
791131958,kvor.com,1
791144673,kvor.com,1
791130691,kvor.com,1
791151809,kvor.com,1
791135372,kvor.com,1
791152833,kvor.com,1
791149575,kvor.com,1
791149577,kvor.com,1
791165132,kvor.com,1
791162235,kvor.com,1
791148946,kvor.com,1
791087063,kvor.com,1
791136001,kvor.com,1
791149571,kvor.com,1
791118067,kvor.com,1
791150100,kvor.com,1
791081219,kwch.com,1
791082709,kwch.com,1
791152910,kwin.com,1
791152951,kwin.com,1
791152204,kwin.com,1
791098892,kwin.com,1
791151605,kwin.com,1
791152831,kwin.com,1
791151589,kwin.com,1
791151545,kwin.com,1
791086255,kwin.com,1
791152832,kwin.com,1
791152213,kwin.com,1
791152833,kwin.com,1
791129282,kxan.com,1
791117987,kxan.com,1
791129592,kxan.com,1
791117988,kxan.com,1
791103244,kxan.com,1
783658428,kxan.com,1
791118915,kxan.com,1
791124900,kxan.com,1
791087757,kxan.com,1
791139651,kxan.com,1
791097200,kxan.com,1
791083881,kxan.com,1
791121797,kxan.com,1
783659078,kxan.com,1
791129281,kxan.com,1
783658555,kxan.com,1
791124903,kxan.com,1
791124902,kxan.com,1
791194885,kxan.com,1
791118588,kxan.com,1
791124905,kxan.com,1
785390337,kxan.com,1
785390338,kxan.com,1
791097201,kxan.com,1
791124907,kxan.com,1
783658430,kxan.com,1
791161390,kxlf.com,1
791182849,kxlf.com,1
791205177,kxlf.com,1
791085222,kxlf.com,1
791205224,kxlf.com,1
791113010,kxlf.com,1
791205225,kxlf.com,1
791206440,kxlf.com,1
791205228,kxlf.com,1
791087171,kxlf.com,1
791186326,kxlf.com,1
791205218,kxlf.com,1
791192491,kxlf.com,1
791182915,kxlf.com,1
791206423,kxlf.com,1
791182914,kxlf.com,1
791182917,kxlf.com,1
791206427,kxlf.com,1
791185557,kxlf.com,1
791202496,kxlf.com,1
791206572,kxlf.com,1
791186791,kxlf.com,1
791196892,kxlf.com,1
791200813,kxlf.com,1
791202818,kxlf.com,1
791086879,kxlf.com,1
791201989,kxlf.com,1
791205176,kxlf.com,1
791188961,kxlf.com,1
791169788,kxlf.com,1
791175468,kxlf.com,1
791205650,kxlf.com,1
791192963,kxlf.com,1
791205175,kxlf.com,1
791190052,kxlf.com,1
791206571,kxlf.com,1
791183355,kxlf.com,1
791205215,kxlf.com,1
791205181,kxlf.com,1
791182253,kxlf.com,1
791085785,kxlf.com,1
791206424,kxlf.com,1
791202820,kxlf.com,1
791186786,kxlf.com,1
791206426,kxlf.com,1
791192487,kxlf.com,1
791111811,kxlf.com,1
791205214,kxlf.com,1
791087172,kxlf.com,1
791206595,kxlf.com,1
791205216,kxlf.com,1
791205217,kxlf.com,1
791206425,kxlf.com,1
791097831,kxlf.com,1
791087170,kxlf.com,1
791107170,kxlf.com,1
791182912,kxlf.com,1
791205229,kxlf.com,1
791200827,kxlf.com,1
791087166,kxlf.com,1
791202821,kxlf.com,1
791182913,kxlf.com,1
791182916,kxlf.com,1
791107564,kxlh.com,1
791192491,kxlh.com,1
791192565,kxlh.com,1
791209603,kxlh.com,1
791209602,kxlh.com,1
791202818,kxlh.com,1
791209668,kxlh.com,1
791186614,kxlh.com,1
791158006,kxlh.com,1
791193136,kxlh.com,1
791196892,kxlh.com,1
791202821,kxlh.com,1
791097118,kxlh.com,1
791175468,kxlh.com,1
791209667,kxlh.com,1
791209669,kxlh.com,1
791193179,kxlh.com,1
791200827,kxlh.com,1
791209670,kxlh.com,1
791209671,kxlh.com,1
791192963,kxlh.com,1
791130691,kxlh.com,1
791192487,kxlh.com,1
791186265,kxlh.com,1
791161390,kxlh.com,1
791104179,kxlh.com,1
791192595,kxlh.com,1
791209601,kxlh.com,1
791209604,kxlh.com,1
791200813,kxlh.com,1
791190052,kxlh.com,1
791140774,kxlh.com,1
791192593,kxlh.com,1
791202820,kxlh.com,1
791192570,kxlh.com,1
791186612,kxlh.com,1
791131958,kxlh.com,1
791107559,kxlh.com,1
791120873,kxxv.com,1
791082002,kxxv.com,1
791186983,kxxv.com,1
791172174,kxxv.com,1
791131757,kxxv.com,1
791131769,kxxv.com,1
791104676,kxxv.com,1
791192677,kxxv.com,1
791177564,kxxv.com,1
791205381,kxxv.com,1
791107333,kxxv.com,1
791177565,kxxv.com,1
791094861,kxxv.com,1
791177240,kxxv.com,1
791094808,kxxv.com,1
791093831,kxxv.com,1
791171712,kxxv.com,1
791131758,kxxv.com,1
791081893,kxxv.com,1
791192681,kxxv.com,1
791171749,kxxv.com,1
791134331,kxxv.com,1
791206284,kxxv.com,1
791120251,kxxv.com,1
791131911,kxxv.com,1
791206283,kxxv.com,1
791181534,kxxv.com,1
791131755,kxxv.com,1
791206282,kxxv.com,1
791120837,kxxv.com,1
791206281,kxxv.com,1
791134332,kxxv.com,1
791205383,kxxv.com,1
791107331,kxxv.com,1
791206280,kxxv.com,1
791120250,kxxv.com,1
791131792,kxxv.com,1
791130686,kxxv.com,1
791171757,kzyx.org,1
791171838,kzyx.org,1
791169306,kzyx.org,1
791171843,kzyx.org,1
791171752,kzyx.org,1
791171742,kzyx.org,1
791083732,kzyx.org,1
791179859,kzyx.org,1
791169309,kzyx.org,1
791168215,kzyx.org,1
791171756,kzyx.org,1
791171160,kzyx.org,1
791171161,kzyx.org,1
791172349,kzyx.org,1
791168216,kzyx.org,1
791167708,kzyx.org,1
791122321,kzyx.org,1
791209966,lecho.be,1
791209969,lecho.be,1
791209967,lecho.be,1
791209959,lecho.be,1
791209968,lecho.be,1
791209914,lecho.be,1
791209915,lecho.be,1
791210433,levif.be,1
791170532,levif.be,1
791159169,levif.be,1
791170534,levif.be,1
791097491,levif.be,1
791097791,levif.be,1
791210420,levif.be,1
791170535,levif.be,1
791181698,levif.be,1
791085479,levif.be,1
791170533,levif.be,1
791210861,liga.net,1
791184441,liga.net,1
791210862,liga.net,1
791210863,liga.net,1
791144271,liga.net,1
791214143,money.bg,1
791207652,money.pl,1
791207651,money.pl,1
791210053,morel.si,1
791209768,morel.si,1
791081830,mt.co.kr,1
791206072,naija.ng,1
791206084,naija.ng,1
791157720,naija.ng,1
791206064,naija.ng,1
791206061,naija.ng,1
791183439,naija.ng,1
791089803,naija.ng,1
791109310,naija.ng,1
791157607,naija.ng,1
791183079,naija.ng,1
791205910,naija.ng,1
791206082,naija.ng,1
791199094,naija.ng,1
791205932,naija.ng,1
791206074,naija.ng,1
791183438,naija.ng,1
791206207,naija.ng,1
791183080,naija.ng,1
791205965,naija.ng,1
791206083,naija.ng,1
791101689,nate.com,1
791082646,nate.com,1
791181882,nate.com,1
791181368,nate.com,1
791101686,nate.com,1
791181371,nate.com,1
791207479,ndtv.com,1
791207387,ndtv.com,1
791207388,ndtv.com,1
791177117,ndtv.com,1
791189881,ndtv.com,1
791189880,ndtv.com,1
791208003,ndtv.com,1
791203248,newsd.in,1
791203243,newsd.in,1
791201307,newsd.in,1
791203242,newsd.in,1
791201308,newsd.in,1
791201084,newsd.in,1
791203247,newsd.in,1
694153131,noitv.it,1
694153807,noitv.it,1
791200872,nola.com,1
789287883,nola.com,1
789286784,nola.com,1
791200857,nola.com,1
791192031,oann.com,1
791179597,oann.com,1
791193195,oann.com,1
791179122,oann.com,1
791179259,oann.com,1
791199608,oann.com,1
791192032,oann.com,1
791169292,oann.com,1
791179261,oann.com,1
791204766,oann.com,1
791192033,oann.com,1
791192024,oann.com,1
791102430,oann.com,1
791202973,oann.com,1
791179213,oann.com,1
791179599,oann.com,1
791179211,oann.com,1
791203008,oann.com,1
791199398,oann.com,1
791180362,oann.com,1
791180183,oann.com,1
791102365,oann.com,1
791133807,oaoa.com,1
791091116,oaoa.com,1
791133808,oaoa.com,1
791187605,oecd.org,1
791188625,oecd.org,1
791116051,oecd.org,1
791123192,oecd.org,1
791109622,oecd.org,1
791107149,oecd.org,1
791108430,oecd.org,1
791118590,oecd.org,1
791121083,oecd.org,1
791121349,oecd.org,1
791118915,oecd.org,1
791201281,oecd.org,1
791113973,oecd.org,1
791114252,oecd.org,1
791089311,olloo.mn,1
791098872,pata.org,1
791143612,pclab.pl,1
791164098,pelop.gr,1
791081664,pelop.gr,1
791210229,pelop.gr,1
791210230,pelop.gr,1
791210627,pelop.gr,1
791081666,pelop.gr,1
791091786,playm.de,1
791091250,playm.de,1
791084050,pulse.ng,1
791084025,pulse.ng,1
791094576,pulse.ng,1
791202348,pulse.ng,1
791208398,radio.cz,1
791208394,radio.cz,1
791209533,radio.cz,1
791208397,radio.cz,1
791208399,radio.cz,1
791208713,radio.cz,1
791209038,radio.cz,1
791209495,radio.cz,1
791210261,sabq.org,1
791207185,sabq.org,1
791201617,scmp.com,1
791208141,scmp.com,1
791175288,scmp.com,1
791201618,scmp.com,1
791102696,scmp.com,1
791201611,scmp.com,1
791208266,scmp.com,1
791088107,scmp.com,1
791208218,scmp.com,1
791191580,scmp.com,1
791202795,scmp.com,1
791201466,scmp.com,1
791205137,scmp.com,1
791184214,scmp.com,1
791213104,sherg.az,1
791092504,sherg.az,1
791213785,sherg.az,1
791213110,sherg.az,1
791139547,sherg.az,1
791213111,sherg.az,1
791187393,sherg.az,1
791213783,sherg.az,1
791213108,sherg.az,1
791213789,sherg.az,1
791213982,sherg.az,1
791188203,sherg.az,1
791213788,sherg.az,1
791187698,sherg.az,1
791139375,sherg.az,1
791213109,sherg.az,1
791207426,shuud.mn,1
791207437,shuud.mn,1
791095573,shuud.mn,1
791087828,sj-r.com,1
791087608,sj-r.com,1
791087564,sj-r.com,1
791086103,sj-r.com,1
791087563,sj-r.com,1
791086617,sj-r.com,1
791086105,sj-r.com,1
791087045,sj-r.com,1
791086439,sj-r.com,1
791087496,sj-r.com,1
791086633,sj-r.com,1
791086608,sj-r.com,1
791087829,sj-r.com,1
791086104,sj-r.com,1
791106434,sj-r.com,1
791087799,sj-r.com,1
791087610,sj-r.com,1
791087800,sj-r.com,1
791087830,sj-r.com,1
791086607,sj-r.com,1
791087682,sj-r.com,1
791086634,sj-r.com,1
791087677,sj-r.com,1
791087607,sj-r.com,1
791087526,sj-r.com,1
791087604,sj-r.com,1
791087886,sj-r.com,1
791086595,sj-r.com,1
791087557,sj-r.com,1
791087831,sj-r.com,1
791089683,stern.de,1
791207796,stern.de,1
791101773,stern.de,1
791089275,surge.ng,1
791096370,surge.ng,1
791096413,surge.ng,1
791210782,talks.su,1
791143058,talks.su,1
791210705,talks.su,1
791175538,talks.su,1
791141885,talks.su,1
791210578,talks.su,1
791210855,talks.su,1
791210772,talks.su,1
791081613,talks.su,1
791175848,talks.su,1
791108041,talks.su,1
791109479,talks.su,1
791081612,talks.su,1
791210738,talks.su,1
791196817,tanea.gr,1
791196818,tanea.gr,1
791196420,tanea.gr,1
791196822,tanea.gr,1
791207532,teraz.sk,1
791153549,teraz.sk,1
791207537,teraz.sk,1
791213419,teraz.sk,1
791081533,teraz.sk,1
791192487,tmj4.com,1
791161390,tmj4.com,1
791190052,tmj4.com,1
791192491,tmj4.com,1
791192963,tmj4.com,1
791173497,tnbiz.cz,1
791210764,tnbiz.cz,1
791172744,tnbiz.cz,1
791173496,tnbiz.cz,1
791213151,today.it,1
791213144,today.it,1
791207414,today.it,1
791134883,today.it,1
791168482,today.kz,1
791207089,trend.at,1
791196612,trend.at,1
791156942,trend.at,1
791083863,trend.at,1
791207761,trend.at,1
791207086,trend.at,1
791206762,trend.at,1
791207215,trend.at,1
791107749,trend.at,1
791206791,trend.at,1
791086753,trend.at,1
791206338,trib.com,1
791170956,trib.com,1
791206348,trib.com,1
791206357,trib.com,1
791204891,trib.com,1
791206662,trib.com,1
791205945,trib.com,1
791213537,turan.az,1
791213304,turan.az,1
791213011,turan.az,1
791103048,turan.az,1
791213513,turan.az,1
791214040,turan.az,1
791213480,turan.az,1
791213231,turan.az,1
791214115,turan.az,1
791213862,turan.az,1
791108040,turan.az,1
791213586,turan.az,1
791213244,turan.az,1
791107664,turan.az,1
791213594,turan.az,1
791213540,turan.az,1
791213861,turan.az,1
791213496,turan.az,1
791213178,tvp.info,1
791107333,tvp.info,1
791213179,tvp.info,1
791207649,tvp.info,1
791213340,tvp.info,1
791213333,tvp.info,1
791213180,tvp.info,1
791213971,tvp.info,1
791172168,tvp.info,1
791213972,tvp.info,1
791207784,unian.ua,1
791111413,unian.ua,1
791206968,unian.ua,1
791100957,unian.ua,1
791206979,unian.ua,1
791207793,unian.ua,1
791081595,v3.co.uk,1
791208747,wbrz.com,1
791209545,wbrz.com,1
791209461,wbrz.com,1
791208031,wbrz.com,1
791085131,wbrz.com,1
791090636,wbrz.com,1
791208030,wbrz.com,1
791208952,wbrz.com,1
791208746,wbrz.com,1
791208670,wbrz.com,1
791171838,wbur.org,1
791202189,wbur.org,1
791102808,wbur.org,1
791202693,wbur.org,1
791171160,wbur.org,1
791084215,wbur.org,1
791202188,wbur.org,1
791082623,wbur.org,1
791202686,wbur.org,1
791171752,wbur.org,1
694178154,wbur.org,1
791168215,wbur.org,1
791082632,wbur.org,1
791203115,wbur.org,1
791169309,wbur.org,1
791202445,wbur.org,1
791167708,wbur.org,1
791202927,wbur.org,1
791174700,wbur.org,1
791171742,wbur.org,1
791202694,wbur.org,1
791098878,wbur.org,1
791201613,wbur.org,1
791169306,wbur.org,1
791122321,wbur.org,1
791201041,wbur.org,1
791163344,wbur.org,1
791201614,wbur.org,1
791171757,wbur.org,1
791171161,wbur.org,1
791171843,wbur.org,1
791172349,wbur.org,1
791171756,wbur.org,1
791168216,wbur.org,1
791205065,wcnc.com,1
791168475,wcnc.com,1
791179363,wcnc.com,1
791207916,wcnc.com,1
791090593,wcnc.com,1
791179023,wcnc.com,1
791209530,wcnc.com,1
791179366,wcnc.com,1
791205032,wcnc.com,1
791179025,wcnc.com,1
791179365,wcnc.com,1
791209616,wcpo.com,1
791198562,wcpo.com,1
791193045,wcpo.com,1
791209615,wcpo.com,1
791192338,wcpo.com,1
791199574,wcpo.com,1
791201804,wcpo.com,1
791203034,wcpo.com,1
791209618,wcpo.com,1
791192334,wcpo.com,1
791193043,wcpo.com,1
791192340,wcpo.com,1
791209617,wcpo.com,1
791198564,wcpo.com,1
791203131,wcpo.com,1
791199552,wcpo.com,1
791193114,wcpo.com,1
791209590,wcpo.com,1
791192043,wcpo.com,1
791209641,wcpo.com,1
791202938,wcpo.com,1
791199569,wcpo.com,1
791209589,wcpo.com,1
791199450,wcpo.com,1
791209584,wcpo.com,1
791081210,wcpo.com,1
791098844,wcpo.com,1
791208749,wcpo.com,1
791192056,wcpo.com,1
791203038,wcpo.com,1
791193113,wcpo.com,1
791193022,wcpo.com,1
791155599,wcpo.com,1
791084802,wcpo.com,1
791209485,wcpo.com,1
791199568,wcpo.com,1
791203037,wcpo.com,1
791203033,wcpo.com,1
791131911,wdam.com,1
791131758,wdam.com,1
791093831,wdam.com,1
791183855,wdam.com,1
791131755,wdam.com,1
791130686,wdam.com,1
791131792,wdam.com,1
791131746,wdam.com,1
791094808,wdam.com,1
791131745,wdam.com,1
791131769,wdam.com,1
791186270,wdsu.com,1
791186269,wdsu.com,1
791187086,wdsu.com,1
791187078,wdsu.com,1
791187140,wdsu.com,1
791106085,webdo.tn,1
791206889,webdo.tn,1
791206890,webdo.tn,1
791207071,webdo.tn,1
791205065,wfaa.com,1
791205032,wfaa.com,1
791204899,wfhb.org,1
791082663,wfsb.com,1
791205183,wfsb.com,1
791204938,wfsb.com,1
791083966,wfsb.com,1
791081431,wfsb.com,1
791082985,wfsb.com,1
791082860,wfsb.com,1
791130942,wfsb.com,1
791205594,wfsb.com,1
791130920,wfsb.com,1
791206635,wfsb.com,1
791205227,wfsb.com,1
791082986,wfsb.com,1
791082635,wfsb.com,1
791205226,wfsb.com,1
791082733,wfsb.com,1
791204939,wfsb.com,1
791081385,wfsb.com,1
791084844,wfsb.com,1
791083995,wfsb.com,1
791081414,wfsb.com,1
791081423,wfsb.com,1
791113371,wfsb.com,1
791197769,wftv.com,1
791190301,wftv.com,1
791198750,wftv.com,1
791204826,wftv.com,1
791081036,wftv.com,1
791206347,wftv.com,1
791085068,wftv.com,1
791198753,wftv.com,1
791195578,wftv.com,1
791198749,wftv.com,1
791199275,wftv.com,1
791206621,wftv.com,1
791195034,wftv.com,1
791195038,wftv.com,1
791171190,wftv.com,1
791081523,wftv.com,1
791171096,wftv.com,1
791194957,wftv.com,1
791206622,wftv.com,1
791205050,wftv.com,1
791189992,wftv.com,1
791198755,wftv.com,1
791205049,wftv.com,1
791198752,wftv.com,1
791081537,wftv.com,1
791189373,wftv.com,1
791204825,wftv.com,1
791192255,wftv.com,1
791204895,wftv.com,1
791083932,wftv.com,1
791195579,wftv.com,1
791206620,wftv.com,1
791209003,wfuv.org,1
791208373,wfuv.org,1
791209245,wfuv.org,1
791209002,wfuv.org,1
791209001,wfuv.org,1
791208375,wfuv.org,1
791209236,wfuv.org,1
791143850,wfuv.org,1
791085853,wfuv.org,1
791209239,wfuv.org,1
791209237,wfuv.org,1
791156683,wfuv.org,1
791085235,wfuv.org,1
791209244,wfuv.org,1
791209240,wfuv.org,1
791209008,wfuv.org,1
791209007,wfuv.org,1
791209238,wfuv.org,1
791209000,wfuv.org,1
791209004,wfuv.org,1
791179212,whbl.com,1
791179260,whbl.com,1
791204894,whbl.com,1
791180363,whbl.com,1
791179123,whbl.com,1
791180184,whbl.com,1
791179598,whbl.com,1
791179214,whbl.com,1
791199608,whbl.com,1
791179600,whbl.com,1
791179262,whbl.com,1
