mentions_count,name
157,Donald Trump
96,Chuck Todd
66,Theresa May
46,Jamal Khashoggi
45,Hillary Clinton
45,Scott Dalton
41,Notre Dame
37,Barack Obama
31,Mike Epps
30,Elijah Cummings
28,Tom Steyer
26,Donald Tusk
26,Cindy Hyde-Smith
25,Ricky Jay
23,Nancy Pelosi
23,Maggie Fox
23,Jeff Sessions
23,Spike Lee
22,Reuben Foster
21,Alyssa Newcomb
21,Robin Cook
20,Jean-Claude Juncker
19,Mark Zuckerberg
19,Justice Roberts
18,Adam Schiff
18,Integra Lifesciences
18,George Papadopoulos
17,Bill Clinton
17,Lopez Obrador
