mentions_count,name
417,Donald Trump
149,Brett Kavanaugh
109,Hillary Clinton
94,Suu Kyi
83,Pope Francis
79,Barack Obama
74,Cynthia Nixon
67,Vladimir Putin
58,Andrew Cuomo
45,Jerry Brown
45,Aretha Franklin
42,Gina Raimondo
42,Bob Woodward
39,Rick Scott
39,Ron Desantis
38,Les Moonves
37,Ted Cruz
35,Andrew Gillum
35,Carmen Yul
35,Robert Mueller
34,Alexander Petrov
34,Roy Cooper
33,Jamie Dimon
32,Ruslan Boshirov
32,Serena Williams
29,Cardinal Daniel Dinardo
29,Colin Kaepernick
29,Jeff Fager
29,Bernie Sanders
