mentions_count,name
658,Brett Kavanaugh
593,Donald Trump
425,Christine Blasey Ford
126,Fred Trump
114,Jeff Flake
103,Julie Swetnick
99,Hillary Clinton
72,Barack Obama
68,Susan Collins
63,Deborah Ramirez
53,Lindsey Graham
51,Melania Trump
50,Lisa Murkowski
50,Theresa May
47,Bill Clinton
47,Michael Avenatti
43,Lady Gaga
43,Mike Pompeo
41,Mitch Mcconnell
41,Ted Cruz
40,Peggy Lee
39,Blasey Ford
38,Vladimir Putin
38,Jeff Bezos
35,Sarah Huckabee Sanders
34,Dianne Feinstein
34,Joe Manchin
32,Rachel Mitchell
