mentions_count,name
320,Donald Trump
83,Hillary Clinton
78,Mike Epps
75,Cindy Hyde-Smith
74,Nancy Pelosi
73,Barack Obama
64,Jamal Khashoggi
60,Petro Poroshenko
51,Robert Mueller
44,Vladimir Putin
43,Theresa May
35,Mia Love
33,Elon Musk
31,Ricky Jay
30,Alyssa Newcomb
30,Mark Zuckerberg
29,Kirstjen Nielsen
28,George Papadopoulos
28,Bernardo Bertolucci
27,Alastair Jamieson
27,Marc Bartra
27,Bill Clinton
26,Nikki Haley
26,Annie Rose Ramos
24,Jerome Corsi
23,Heather Heyer
23,Ivanka Trump
23,Thad Cochran
