mentions_count,name
468,Donald Trump
251,Roseanne Barr
157,Samantha Bee
146,Hillary Clinton
141,Ivanka Trump
136,Valerie Jarrett
134,Dinesh Dsouza
130,Barack Obama
101,Kim Yong Chol
79,Robert Mueller
78,James Comey
78,Mike Pompeo
67,Jeff Sessions
64,Wilbur Ross
64,Bob Iger
63,Martha Stewart
58,Arkady Babchenko
56,Michael Cohen
54,Sarah Huckabee Sanders
46,Rod Blagojevich
45,Harvey Weinstein
41,LeBron James
41,Rudy Giuliani
39,Trey Gowdy
38,Sarah Sanders
38,Gavin Newsom
36,Vladimir Putin
34,Joe Arpaio
