mentions_count,name
536,Donald Trump
516,Oprah Winfrey
285,Seth Meyers
199,Harvey Weinstein
180,Michael Wolff
153,Nicole Kidman
149,Recy Taylor
147,Meryl Streep
143,Hillary Clinton
116,Barack Obama
115,James Franco
115,Steve Bannon
110,Reese Witherspoon
105,Natalie Portman
96,Beverly Hilton
96,Frances McDormand
88,Jared Kushner
80,Allison Janney
80,Sam Rockwell
76,Michelle Williams
76,Sidney Poitier
73,Catt Sadler
72,Rachel Brosnahan
71,Laura Dern
71,Stephen Miller
70,Elisabeth Moss
70,Debra Messing
69,Tommy Wiseau
