mentions_count,name
513,Donald Trump
176,Justin Trudeau
124,Harry Potter
112,Mike Pompeo
110,Anthony Bourdain
92,Robert De Niro
76,Barack Obama
74,Bruce Springsteen
64,Spongebob Squarepants
62,Hillary Clinton
55,Mark Sanford
53,Andrew Garfield
53,Jeff Sessions
48,Angela Merkel
47,Peter Navarro
46,Larry Kudlow
46,Sara Bareilles
44,Glenda Jackson
44,Josh Groban
42,Dennis Rodman
40,Vladimir Putin
38,Laurie Metcalf
37,Kim Jong
35,Tessa Neumann
35,Kate Spade
35,John Key
31,Bernie Sanders
30,Tony Shalhoub
