mentions_count,name
575,Donald Trump
136,Barack Obama
133,Ronny Jackson
125,Steve Bannon
112,Larry Nassar
90,Hillary Clinton
85,Robert Mueller
82,Pope Francis
73,Kirstjen Nielsen
72,Jeff Flake
71,Rex Tillerson
58,Joshua Wong
57,Jerry Chun Shing Lee
52,Lindsey Graham
50,Adam Schiff
49,Cory Booker
49,Sarah Huckabee Sanders
47,Dick Durbin
47,Gianni Versace
46,Ryan Zinke
46,Matt Lauer
46,David Turpin
44,Patty Schachtner
43,"Martin Luther King, Jr."
41,Harvey Weinstein
40,Rodrigo Duterte
39,Joseph Stalin
