mentions_count,name
220,Donald Trump
209,Kofi Annan
198,Josh Shapiro
154,Luca Zennaro
105,John Brennan
105,Manigault Newman
73,Shanann Watts
71,Ted Cruz
65,Aretha Franklin
58,Robert Mueller
48,Hillary Clinton
47,Paul Manafort
45,Barack Obama
42,Lara Jean
42,Christopher Watts
42,James Faluszczuk
42,Omarosa Manigault
38,Chris Watts
36,A Ted Cruz
36,Alex Jones
35,Omarosa Manigault Newman
32,Michelle Wolf
30,Bruce Ohr
30,Paolo Bettini
28,Sarah Huckabee Sanders
27,Steve Dennis
27,Jesus Christ
26,Nelson Mandela
