mentions_count,name
963,Brett Kavanaugh
724,Christine Blasey Ford
320,Donald Trump
214,Jeff Flake
161,Lindsey Graham
119,Anita Hill
113,Elon Musk
110,Blasey Ford
104,Rachel Mitchell
83,Clarence Thomas
74,Fu Manchu
70,Chuck Grassley
68,Dianne Feinstein
67,Susan Collins
66,Murphy Brown
63,Hillary Clinton
61,Lisa Murkowski
49,Joe Manchin
48,Amy Klobuchar
47,Julie Swetnick
45,Suu Kyi
44,Kamala Harris
42,Sheldon Whitehouse
37,Barack Obama
36,Cory Booker
35,Richard Blumenthal
35,Mark Judge
35,Mazie Hirono
