mentions_count,name
240,Donald Trump
206,Andrew Mccabe
199,Cambridge Analytica
125,James Comey
125,Hillary Clinton
117,Robert Mueller
101,Jeff Sessions
101,Vladimir Putin
82,Weldon Kirui
78,Hellen Jepkurgat
69,Kushner Cos
69,Elisha Barno
56,Hun Sen
54,Gebresadik Adihana
51,Barack Obama
43,John Ford
43,Rex Tillerson
28,Marco Rubio
27,Alexei Navalny
26,Stormy Daniels
25,John Brennan
24,Michael Flynn
22,Sergei Skripal
22,Mike Pompeo
22,Jared Kushner
21,Suu Kyi
21,Peter Strzok
20,Heather Lieberg
20,Trey Gowdy
