mentions_count,name
300,Donald Trump
158,Anthony Bourdain
60,Vladimir Putin
58,Justin Trudeau
57,Barack Obama
45,Kate Spade
42,Jeff Sessions
41,Hillary Clinton
36,LeBron James
28,Angela Merkel
28,Mike Pompeo
25,Bill Clinton
25,Robert Mueller
20,Theresa May
20,Paul Manafort
19,Charles Krauthammer
19,Scott Pruitt
19,Mister Rogers
17,Dennis Rodman
17,David Hume
17,John Lasseter
16,Kevin Durant
16,Pope Francis
16,Abel Beth Maacah
15,Giuseppe Conte
15,Shizuka Matsuki
15,Lorraine Gordon
13,Masahiro Tanaka
13,Konstantin Kilimnik
