mentions_count,name
468,Donald Trump
107,Barack Obama
102,Justice Kennedy
102,Justice Anthony Kennedy
99,Rob Hiaasen
93,Hillary Clinton
76,Lopez Obrador
70,John Mcnamara
65,Gerald Fischman
65,Carl Hiaasen
65,Rebecca Smith
58,Jarrod Ramos
57,Jerry Brown
57,Vladimir Putin
49,Neil Gorsuch
47,Quiroa Jr
44,Angela Merkel
41,Phil Davis
39,Robert Mueller
38,Joe Crowley
38,Michael Jackson
37,Jeff Sessions
37,Harlan Ellison
36,Mike Pence
35,Amy Goodman
35,Kirsten Gillibrand
34,Nancy Pelosi
32,Sarah Huckabee Sanders
