mentions_count,name
146509,Donald Trump
33610,Hillary Clinton
28113,Barack Obama
21644,Robert Mueller
20241,Brett Kavanaugh
17042,Vladimir Putin
16383,Michael Cohen
15032,Jeff Sessions
13705,Cambridge Analytica
12949,Melania Trump
11672,Mike Pompeo
11193,Nancy Pelosi
10631,John McCain
10620,Paul Manafort
10363,Stormy Daniels
9527,Mike Pence
9357,Bill Clinton
9061,James Comey
8758,Paul Ryan
8447,Jamal Khashoggi
8244,Christine Blasey Ford
7711,Sarah Huckabee Sanders
7580,Mark Zuckerberg
7377,Harvey Weinstein
7231,Theresa May
7088,Elon Musk
7023,Jared Kushner
6846,Rick Scott
