mentions_count,name
614,Donald Trump
194,Troy Balderson
160,Paul Manafort
153,Danny Oconnor
127,Elon Musk
115,Hillary Clinton
112,Alex Jones
110,Chris Collins
103,Noah Berger
100,Jeff Sessions
100,Barack Obama
92,Kris Kobach
88,Robert Mueller
76,Cameron Collins
76,Jeff Colyer
72,Larry Olmsted
72,Rashida Tlaib
71,Gretchen Whitmer
62,Cleveland Browns
61,Bernie Sanders
60,Jeremy Dwyer-Lindgren
56,Claire Harbage
56,Trevor Hughes
56,Vladimir Putin
56,Abdul El-Sayed
56,Bill Schuette
55,Papa John
52,Robert Deutsch
51,Marcio Jose Sanchez
