mentions_count,name
552,Brett Kavanaugh
223,Susan Collins
203,Christine Blasey Ford
193,Donald Trump
110,Lisa Murkowski
107,Joe Manchin
97,Melania Trump
90,Laquan Mcdonald
84,Jeff Flake
54,Barack Obama
45,Steve Daines
42,Somodevilla Getty
35,Mitch Mcconnell
33,Chuck Grassley
33,Clarence Thomas
32,Justice Anthony Kennedy
30,Michael Avenatti
30,Deborah Ramirez
29,Hillary Clinton
29,Lindsey Graham
29,Dianne Feinstein
28,Justice Kavanaugh
27,Mike Pence
25,Julie Swetnick
25,Heidi Heitkamp
24,Lady Gaga
22,Mike Pompeo
22,Anita Hill
