mentions_count,name
556,Donald Trump
190,Devin Nunes
169,Hillary Clinton
121,Robert Mueller
119,Larry Nassar
100,James Comey
86,Christopher Steele
76,Fidel Castro
75,Christopher Wren
69,Tom Brady
69,Barack Obama
68,Andrew Mccabe
62,Carson Jr
59,Nancy Pelosi
58,Paul Ryan
55,Adam Schiff
52,Punxsutawney Phil
42,Jeff Sessions
37,Steve Wynn
34,Bill Belichick
33,Natalie Wood
32,Mike Pence
32,Randall Margraves
32,George Papadopoulos
31,Vladimir Putin
31,Justin Timberlake
30,Gavin Newsom
29,Bob Mueller
