mentions_count,name
459,Donald Trump
191,Nehisi Coates
190,Chris Hayes
140,Robert Mueller
140,Paul Manafort
104,Hillary Clinton
99,Mike Epps
97,Cindy Hyde-Smith
88,Barack Obama
82,Nancy Pelosi
66,Jamal Khashoggi
62,Spongebob Squarepants
58,Marc Bartra
54,Vladimir Putin
54,Julian Assange
46,Larry Kudlow
46,Maggie Fox
41,Petro Poroshenko
39,Walter Reed
39,Stephen Hillenburg
38,El Chapo
37,Jerome Corsi
37,Nikki Haley
37,Kirstjen Nielsen
36,Ivanka Trump
36,Bill Clinton
34,Mark Zuckerberg
32,Alastair Jamieson
