mentions_count,name
214,Donald Trump
103,Aaron Saunders
72,Vladimir Putin
55,Mike Pompeo
36,Barack Obama
36,Hillary Clinton
34,Brett Kavanaugh
33,Michael Cohen
31,Raymond Kethledge
30,Rudy Giuliani
30,Amy Coney Barrett
29,Thomas Hardiman
26,Justice Anthony Kennedy
25,Neil Gorsuch
24,Robert Mueller
24,Kim Yong Chol
23,Brock Lesnar
20,Lindsey Graham
18,Dick Durbin
17,Susan Collins
17,Chuck Todd
17,Leonard Leo
17,Jim Jordan
17,Justice Kennedy
16,Angela Merkel
16,Scott Pruitt
16,Mitch Mcconnell
16,Amy Barrett
