mentions_count,name
8006,Donald Trump
2231,Michael Cohen
1916,Robert Mueller
1513,Hillary Clinton
1461,Barack Obama
1171,Nancy Pelosi
1009,Michael Flynn
999,Jamal Khashoggi
950,Theresa May
870,Vladimir Putin
829,Bill Clinton
709,James Comey
651,Mike Pompeo
631,Paul Manafort
626,Meng Wanzhou
624,John Key
566,Mike Pence
559,Ronald Reagan
542,Melania Trump
537,Stormy Daniels
497,Maggie Fox
481,George Bush
476,Jared Kushner
456,Chuck Todd
436,Barbara Bush
421,Lopez Obrador
410,Angela Merkel
410,Jim Mattis
