mentions_count,name
528,Donald Trump
154,Melania Trump
117,Charles Krauthammer
82,Barack Obama
65,Jeff Sessions
58,Hillary Clinton
57,Roseanne Barr
53,Kirstjen Nielsen
46,Nancy Pelosi
42,Paul Ryan
42,Michael Cohen
31,Wilbur Ross
28,Ivan Duke
27,Anthony Bourdain
27,Stephen Miller
26,Stephanie Grisham
25,Tayyip Erdogan
24,Jesus Mejia-Mejia
24,Cynthia Nixon
23,Robert Mueller
23,Kevin Knox
22,Trae Young
22,Nikki Haley
22,John Moore
21,Ron Desantis
21,Cambridge Analytica
21,Bill Clinton
20,Bret Baier
