mentions_count,name
496,Donald Trump
186,Dianne Feinstein
164,James Franco
148,Rick Scott
147,Tonya Harding
145,Barack Obama
124,Hillary Clinton
114,Steve Bannon
104,Oprah Winfrey
95,Ryan Zinke
93,Joe Arpaio
90,Michael Wolff
80,Christopher Steele
78,William Alsup
74,Glenn Simpson
70,Robert Mueller
64,Benjamin Netanyahu
63,Jeff Sessions
61,Harvey Weinstein
60,Jeff Flake
56,Darrell Issa
53,Sarah Huckabee Sanders
48,Jerry Brown
48,Yair Netanyahu
46,Julian Assange
45,Rebekah Mercer
45,Jared Kushner
