mentions_count,name
440,Donald Trump
220,Robert Bowers
147,Hillary Clinton
126,Jair Bolsonaro
124,Barack Obama
118,Cesar Sayoc
95,George Soros
86,Angela Merkel
61,Andrew Gillum
59,Jeffrey Myers
54,Jamal Khashoggi
48,Nancy Pelosi
47,Robert Gregory Bowers
47,Jeff Sessions
46,Tom Steyer
44,Maxine Waters
40,Scott Brady
39,Lopez Obrador
39,Joe Biden
38,Fernando Haddad
36,Brian Kemp
35,Maggie Fox
34,Sarah Sanders
33,Brett Kavanaugh
33,Vichai Srivaddhanaprabha
33,David Price
32,Jimmy Carter
31,Janette Roberts
31,Jeff Zucker
