mentions_count,name
400,Brett Kavanaugh
282,Christine Blasey Ford
186,Donald Trump
154,Jeff Flake
78,Lindsey Graham
54,Elon Musk
43,Anita Hill
39,Julie Swetnick
37,Suu Kyi
35,Deborah Ramirez
27,Hillary Clinton
27,Lisa Murkowski
26,Clarence Thomas
26,Sutopo Purwo Nugroho
26,Susan Collins
25,Jerry Brown
25,David Wright
25,Butch Cassidy
24,Dianne Feinstein
24,Blasey Ford
24,Mike Pompeo
23,Jair Bolsonaro
23,Richard Blumenthal
22,Theresa May
21,Jefferson Starship
21,Sundance Kid
21,Christine Blasey
20,Barack Obama
