mentions_count,name
439,Donald Trump
275,Jamal Khashoggi
260,Kanye West
131,Hillary Clinton
130,Brett Kavanaugh
90,Melania Trump
85,Matthew Shepard
80,Pope Francis
71,Andrew Brunson
69,Barack Obama
49,Jack Brooksbank
48,Cardinal Wuerl
47,Christine Blasey Ford
46,Fleetwood Mac
46,Jared Kushner
45,Michelle Obama
41,Ted Cruz
38,Eric Holder
38,Amber Radney
37,Jeff Sessions
37,Cardinal Donald Wuerl
37,Windsor Castle
36,Stacey Abrams
36,Tayyip Erdogan
36,Rick Scott
35,Lindsey Graham
35,Taylor Swift
33,Steven Mnuchin
