mentions_count,name
474,Donald Trump
235,"Martin Luther King, Jr."
148,Cambridge Analytica
146,Martin Luther King
86,Barack Obama
83,Mark Zuckerberg
81,Scott Pruitt
74,Robert Mueller
74,Hillary Clinton
55,Nasim Aghdam
54,Vladimir Putin
49,Rebecca Dallet
47,Stephon Clark
40,Scott Parker
34,Mary Jo
33,Cynthia Nixon
33,El Chapo
32,Jeff Bezos
31,Ed Barberini
31,Michael Screnock
27,Sarah Huckabee Sanders
26,Jim Mattis
26,Van Hulst
26,Kirstjen Nielsen
25,Nasim Najafi Aghdam
25,Sarah Hart
25,Caro Quintero
25,Joe Biden
