mentions_count,name
647,Melania Trump
599,Lady Melania
519,Donald Trump
266,Mollie Tibbetts
246,Michael Cohen
233,Paul Manafort
205,Jeremy Dwyer-Lindgren
137,Robert Mueller
98,Asia Argento
94,Ben Mutzabaugh
91,Urban Meyer
89,Aaron Saunders
87,Barack Obama
87,Christopher Watts
83,John Brennan
83,Hillary Clinton
82,Chris Hayes
80,Glenn Nicholls
79,Andrew West
78,Zephyr Teachout
71,Stormy Daniels
70,Vladimir Putin
69,Shanann Watts
67,Harvey Weinstein
60,Rudy Giuliani
59,Brett Kavanaugh
59,Aretha Franklin
57,Laura Calderwood
