mentions_count,name
474,Donald Trump
401,Andrew Gillum
325,John McCain
236,Ron Desantis
157,Hillary Clinton
139,Aretha Franklin
113,Michael Jackson
111,Martha Mcsally
107,Pope Francis
103,Kyrsten Sinema
92,Lady Gaga
90,Barack Obama
90,Kelli Ward
85,Bernie Sanders
85,Prince Harry
82,Don Mcgahn
81,Brett Kavanaugh
81,Rick Scott
79,Gwen Graham
74,Jeff Flake
74,Farhad Babaei
74,Jeremy Dwyer-Lindgren
71,Robert Mueller
70,Michael Cohen
65,Malcolm Denemark
63,Doug Ducey
60,Adam Putnam
56,Trae Patton
54,Cindy Mccain
