mentions_count,name
389,Donald Trump
314,Billy Graham
162,Stoneman Douglas
118,Marco Rubio
97,Barack Obama
93,Nikolas Cruz
74,Hillary Clinton
70,Harvey Weinstein
69,Wayne Lapierre
64,Mike Pence
64,Dana Loesch
58,Marjory Stoneman Douglas
57,Cameron Kasky
55,Robert Mueller
53,Franklin Graham
47,Paul Manafort
45,Rick Scott
42,Betsy Devos
38,Jennifer Lawrence
35,David Hogg
35,Prince Harry
33,Jeff Sessions
33,Ivanka Trump
33,Melania Trump
32,Bernie Sanders
31,Claudia Tenney
31,Fred Guttenberg
31,Nancy Pelosi
