mentions_count,name
379,Donald Trump
148,Hillary Clinton
134,Meghan Markle
123,Barack Obama
119,Prince Harry
96,Mike Pompeo
95,Robert Mueller
61,Jay Aubrey Jones
58,Cambridge Analytica
53,Steven Mnuchin
49,Bernie Sanders
48,Dimitrios Pagourtzis
46,Gina Haspel
44,Rudy Giuliani
42,James Comey
42,Harvey Weinstein
41,Pope Francis
41,Don Blankenship
39,Windsor Castle
38,Nicolas Maduro
35,Stacey Abrams
35,Michelle Obama
34,Greg Abbott
34,John Milton
32,Jeff Sessions
32,Paul Ryan
31,George Papadopoulos
28,Mario Batali
