mentions_count,name
490,Donald Trump
268,Kim Jong
205,Ivanka Trump
182,Vladimir Putin
131,Hillary Clinton
110,Jeff Sessions
102,Mark Henle
100,Nick Kontis
92,John Brennan
91,David Guttenfelder
91,Doug Hood
89,Wong Maye
86,Ed Jones
82,Mike Pompeo
82,Chris Hayes
80,Donald John Trumpgiuliani
63,Hassan Rouhani
62,Robert Mueller
62,Sarah Huckabee Sanders
60,Brett Kavanaugh
60,Barack Obama
59,James Comey
54,Andrew Mccabe
54,Giorgio Angelini
54,Otto Warmbier
52,David Kafer
52,Demi Lovato
49,Sarah Sanders
