mentions_count,name
542,Donald Trump
290,Kate Spade
165,Hillary Clinton
125,Robert Mueller
119,Bill Clinton
100,Paul Manafort
98,Barack Obama
91,Melania Trump
86,David Koch
85,Tim Cook
76,Lee Gelernt
59,John Woo
59,Chris Hayes
57,Jeff Sessions
56,Charles Koch
56,Harvey Weinstein
55,Gavin Newsom
54,Lopez Obrador
52,Rudy Giuliani
51,Monica Lewinsky
51,Jack Phillips
51,Howard Schultz
50,Antonio Villaraigosa
49,Sarah Huckabee Sanders
45,James Comey
43,Darrell Issa
43,Bernie Sanders
39,Robert Kennedy
