mentions_count,name
502,John McCain
414,Donald Trump
146,Andrew Gillum
141,Urban Meyer
114,Jeremy Dwyer-Lindgren
113,Barack Obama
109,Hillary Clinton
101,Joe Biden
88,Aretha Franklin
81,Ben Mutzabaugh
79,Pope Francis
76,Jeff Sessions
72,Robert Mueller
69,Michael Cohen
62,Cynthia Nixon
62,Don Mcgahn
58,Andrew Cuomo
56,Dan Macmedan
56,Rose McGowan
53,Brett Kavanaugh
52,Ron Desantis
49,Roy Oliver
49,Lady Gaga
47,Bernie Sanders
44,Jack Ryan
40,Cindy Mccain
40,Jack Gruber
39,Carl Bernstein
37,Chelsea Manning
