mentions_count,name
11745,Donald Trump
2990,Hillary Clinton
2546,Nancy Pelosi
2529,Barack Obama
2146,Jamal Khashoggi
1858,Robert Mueller
1770,Rick Scott
1726,Jeff Sessions
1519,Stacey Abrams
1454,Andrew Gillum
1309,Brian Kemp
1187,Bill Nelson
1145,Ron Desantis
1038,Maggie Fox
1034,Theresa May
1001,Vladimir Putin
980,Jim Acosta
955,Matthew Whitaker
932,Ivanka Trump
842,Mike Pompeo
719,Alyssa Newcomb
713,Ted Cruz
713,Michelle Obama
711,Bill Clinton
695,Mike Pence
665,Mike Epps
632,Melania Trump
621,Chris Hayes
