mentions_count,name
476,Donald Trump
373,Stormy Daniels
301,Michael Cohen
250,Rudy Giuliani
173,Hillary Clinton
167,Cambridge Analytica
122,Robert Mueller
119,Bill Cosby
111,Sean Hannity
96,Kanye West
85,Sarah Huckabee Sanders
78,James Comey
67,Barack Obama
66,Elon Musk
61,Jeff Sessions
58,Emmet Flood
57,Scott Pruitt
56,Michael Avenatti
54,Paul Ryan
54,Bill Clinton
52,Charlie Rose
51,Camille Cosby
51,Stephanie Clifford
41,Mike Pence
35,Mark Zuckerberg
35,John Ford
33,Roman Polański
31,Tracey Thorn
