mentions_count,name
249,Donald Trump
51,Hillary Clinton
49,Lopez Obrador
44,Sarah Huckabee Sanders
35,Zsa Zsa
29,Barack Obama
28,Jeff Sessions
26,Kirstjen Nielsen
25,Arabia Arabia
23,Peter Strzok
22,Tayyip Erdogan
21,Sarah Sanders
20,Stephanie Wilkinson
20,Devin Nunes
19,Dean Heller
18,Paul Ryan
18,Burger King
17,Glenn Beck
16,Jared Kushner
15,Bernie Sanders
15,Melania Trump
15,Benjamin Netanyahu
14,Nancy Pelosi
14,Mahmoud Abbas
14,Joel Payne
14,Charles Krauthammer
14,Brian Stelter
14,Roseanne Barr
