mentions_count,name
532,Donald Trump
464,Cambridge Analytica
451,Mark Zuckerberg
332,Michael Cohen
196,Robert Mueller
157,Stormy Daniels
125,Barack Obama
100,Hillary Clinton
79,Scott Pruitt
71,John Milton
64,Amy Goodman
61,Sarah Huckabee Sanders
60,Bashar Assad
58,David Hogg
57,Jeff Sessions
54,Prince Harry
51,Vladimir Putin
51,Ahmed Gallab
48,Bill Cosby
46,Tom Bossert
45,James Comey
45,Fleetwood Mac
42,Sarah Sanders
38,Yulia Skripal
37,Mike Pence
37,Laura Ingraham
36,Geoffrey Berman
35,Bill Clinton
