mentions_count,name
436,Donald Trump
352,Cambridge Analytica
307,Stormy Daniels
154,Anderson Cooper
140,Stephanie Clifford
128,Michael Cohen
121,Hillary Clinton
84,Louis Vuitton
84,Seddique Mateen
79,John Milton
69,Barack Obama
68,Mark Zuckerberg
63,Michael Avenatti
49,Vladimir Putin
48,Omar Mateen
46,Stoneman Douglas
42,Robert Mueller
38,Marjory Stoneman Douglas
38,Killer Mike
37,Noor Salman
37,Karen Mcdougal
33,Garry Shandling
33,Bill Clinton
32,Steven Mnuchin
31,Elon Musk
31,Prince Harry
31,Rick Scott
30,Stephon Clark
