mentions_count,name
1238,Melania Trump
1170,Lady Melania
745,Donald Trump
256,Ivanka Trump
244,Michael Cohen
188,Vladimir Putin
129,Sergio Marchionne
118,Kenny Chesney
110,Mike Pompeo
98,Hillary Clinton
91,Karen Mcdougal
86,Demi Lovato
71,Lanny Davis
69,Barack Obama
68,Tom Cruise
67,Noah Berger
66,Brian Kemp
63,Papa John
61,Stacey Abrams
60,Jeremy Dwyer-Lindgren
58,Michael Phelps
57,Rudy Giuliani
54,Pablo Martinez Monsivais
53,Brett Kavanaugh
48,Casey Cagle
48,Imran Khan
48,Robert Mueller
47,Walt Disney
