mentions_count,name
448,Donald Trump
283,James Comey
203,Michael Cohen
162,Hillary Clinton
100,Barack Obama
97,Barbara Bush
93,Robert Mueller
83,Nikki Haley
82,Stormy Daniels
77,George Stephanopoulos
73,Bashar Assad
66,Sean Hannity
64,Mark Zuckerberg
56,Vladimir Putin
52,Scott Pruitt
51,Cambridge Analytica
50,Bashar al-Assad
49,Robert Deutsch
49,Paul Ryan
48,Nick Kontis
39,Michael Flynn
39,Kevin Johnson
38,Theresa May
36,Prince Harry
34,Carrie Underwood
33,Miranda Lambert
33,Loretta Lynch
33,Mike Pence
