mentions_count,name
588,Donald Trump
243,Justice Kennedy
173,Justice Anthony Kennedy
126,Hillary Clinton
108,Vladimir Putin
105,Barack Obama
103,Joe Crowley
83,Neil Gorsuch
81,Lopez Obrador
74,Nancy Pelosi
67,Anthony Kennedy
65,Mitch Mcconnell
62,Robert Mueller
58,Heidi Heitkamp
56,Bernie Sanders
56,Melania Trump
48,Mike Pompeo
47,Jennifer Harbury
47,Jerry Brown
46,Peter Strzok
46,Angela Merkel
43,Ronald Reagan
42,Jeff Sessions
41,Maxine Waters
38,Amy Goodman
38,Kevin Cramer
35,John Milton
35,Justice Neil Gorsuch
