mentions_count,name
323,Donald Trump
234,Robert Bowers
117,Chuck Todd
95,Hillary Clinton
86,Cesar Sayoc
84,George Soros
84,Barack Obama
58,Bill Peduto
50,David Rosenthal
47,Jerry Rabinowitz
46,Daniel Stein
41,Jamal Khashoggi
41,Steve Stivers
40,Tom Steyer
39,Angela Merkel
37,Jair Bolsonaro
37,Joyce Fienberg
36,Pope Francis
36,Maxine Waters
35,Jonathan Greenblatt
34,Nancy Pelosi
31,Richard Gottfried
30,Kirstjen Nielsen
29,Rose Mallinger
28,Rich Hill
28,Sylvan Simon
27,Jeff Sessions
27,Fernando Haddad
27,Ben Ray Luj
