mentions_count,name
463,Donald Trump
122,Michelle Wolf
119,Robert Mueller
113,Hillary Clinton
84,Benjamin Netanyahu
83,Mark Zuckerberg
81,James Comey
81,Barack Obama
70,Cambridge Analytica
67,John Key
67,Ronny Jackson
65,Scott Pruitt
64,Sarah Huckabee Sanders
61,Paul Manafort
60,Jeff Sessions
60,Mike Pompeo
58,Kanye West
54,Harvey Weinstein
53,Michael Cohen
48,Mike Pence
48,Sarah Sanders
47,Harry Potter
41,Cardinal George Pell
40,Michael Flynn
38,Akademik Lomonosov
38,Akademik Lomonoso
35,Stormy Daniels
32,Ashley Judd
